EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanSeverity,TotalBiomassMortality,NumberCellsSeverity1,NumberCellsSeverity2,NumberCellsSeverity3,PercentsCellsIntensityFactor1,PercentsCellsIntensityFactor2,PercentsCellsIntensityFactor3,
623, 1, 131, 1094, 13.4732478687437, 221, 224, Accidental, 1, 1, 7, 7.3990908, 6.57042753176649, 127.885872, NaN, 13.47, NaN, 1, 2579, 1, 0, 0, 0, 0, 0, 
624, 1, 1016, 51, 13.4732478687437, 221, 224, Accidental, 1, 2, 12, 7.3990908, 8.38857815767497, 127.885872, 10, 13.47, 0.0774454926020362, 1, 6747, 2, 0, 0, 0, 0, 0, 
625, 1, 663, 252, 13.4732478687437, 221, 224, Accidental, 1, 2, 15, 7.3990908, 7.53681587921903, 127.885872, 10, 13.47, 0.079509435740925, 1, 2377, 2, 0, 0, 0, 0, 0, 
626, 1, 240, 1173, 13.4732478687437, 221, 224, Lightning, 1, 2, 12, 7.3990908, 8.36463660801919, 127.885872, 10, 13.47, 0.0787652061883508, 1, 2825, 2, 0, 0, 0, 0, 0, 
627, 1, 479, 525, 14.7137321055567, 222, 228, Accidental, 1, 1, 4, 9.0365976, 6.88260651186804, 81.164047, NaN, 14.71, NaN, 1, 753, 1, 0, 0, 0, 0, 0, 
628, 1, 105, 977, 14.7137321055567, 222, 228, Accidental, 1, 1, 4, 9.0365976, 7.40936471347353, 81.164047, NaN, 14.71, NaN, 1, 743, 1, 0, 0, 0, 0, 0, 
629, 1, 55, 1274, 14.7137321055567, 222, 228, Accidental, 1, 4, 14, 9.0365976, 6.66101284375496, 81.164047, 10, 14.71, 0.08622876487266, 1, 8946, 4, 0, 0, 0, 0, 0, 
630, 1, 436, 951, 14.7137321055567, 222, 228, Accidental, 1, 1, 9, 9.0365976, 10.9739979661953, 81.164047, NaN, 14.71, NaN, 1, 3941, 1, 0, 0, 0, 0, 0, 
631, 1, 641, 698, 14.7137321055567, 222, 228, Accidental, 1, 1, 4, 9.0365976, 9.44378190687785, 81.164047, NaN, 14.71, NaN, 1, 1343, 1, 0, 0, 0, 0, 0, 
632, 1, 616, 453, 14.7137321055567, 222, 228, Lightning, 1, 2, 17, 9.0365976, 10.196044146682, 81.164047, 10, 14.71, 0.0800345004208305, 1, 4037, 2, 0, 0, 0, 0, 0, 
633, 1, 373, 724, 13.0763830019305, 223, 222, Accidental, 1, 1, 3, 5.8572, 4.88871058441966, 99.514768, NaN, 13.08, NaN, 1, 714, 1, 0, 0, 0, 0, 0, 
634, 1, 433, 354, 13.0763830019305, 223, 222, Accidental, 1, 1, 4, 5.8572, 12.5894799711185, 99.514768, NaN, 13.08, NaN, 1, 1854, 1, 0, 0, 0, 0, 0, 
635, 1, 555, 389, 13.0763830019305, 223, 222, Accidental, 1, 1, 6, 5.8572, 9.34875151406187, 99.514768, NaN, 13.08, NaN, 1, 2249, 1, 0, 0, 0, 0, 0, 
636, 1, 571, 377, 13.0763830019305, 223, 222, Accidental, 1, 3, 23, 5.8572, 10.1283166366406, 99.514768, 10, 13.08, 0.0734274699659278, 1, 11530, 3, 0, 0, 0, 0, 0, 
637, 1, 251, 1128, 13.0763830019305, 223, 222, Accidental, 1, 1, 8, 5.8572, 2.88812032552654, 99.514768, NaN, 13.08, NaN, 1, 4045, 1, 0, 0, 0, 0, 0, 
638, 1, 494, 295, 12.4364706150576, 224, 220, Accidental, 1, 1, 8, 8.1335448, 9.05249754091854, 273.148182, NaN, 12.44, NaN, 1, 5047, 1, 0, 0, 0, 0, 0, 
639, 1, 28, 1323, 12.4364706150576, 224, 220, Accidental, 1, 2, 10, 8.1335448, 9.47582319034987, 273.148182, 10, 12.44, 0.0750106476420557, 1, 1162, 2, 0, 0, 0, 0, 0, 
640, 1, 409, 1091, 12.4364706150576, 224, 220, Accidental, 1, 2, 19, 8.1335448, 7.02538281714996, 273.148182, 10, 12.44, 0.08057233531721, 1, 5910, 2, 0, 0, 0, 0, 0, 
641, 1, 467, 920, 12.4364706150576, 224, 220, Accidental, 1, 2, 15, 8.1335448, 11.1604837164782, 273.148182, 10, 12.44, 0.0744011636667003, 1, 4725, 2, 0, 0, 0, 0, 0, 
642, 1, 623, 531, 12.4364706150576, 224, 220, Accidental, 1, 1, 6, 8.1335448, 7.694194844839, 273.148182, NaN, 12.44, NaN, 1, 579, 1, 0, 0, 0, 0, 0, 
643, 1, 395, 577, 12.4364706150576, 224, 220, Lightning, 1, 2, 10, 8.1335448, 6.74263813925624, 273.148182, 0, 12.44, 0.0877450979326693, 1, 9774, 2, 0, 0, 0, 0, 0, 
644, 1, 715, 693, 12.2464128179791, 225, 219, Accidental, 1, 1, 6, 8.1570744, 7.34994199637204, 246.247252, NaN, 12.25, NaN, 1, 2211, 1, 0, 0, 0, 0, 0, 
645, 1, 343, 540, 12.2464128179791, 225, 219, Accidental, 1, 2, 21, 8.1570744, 9.9386175258122, 246.247252, 10, 12.25, 0.0745533432776935, 1, 5446, 2, 0, 0, 0, 0, 0, 
646, 1, 747, 579, 12.2464128179791, 225, 219, Accidental, 1, 1, 6, 8.1570744, 7.96027041913678, 246.247252, NaN, 12.25, NaN, 1, 561, 1, 0, 0, 0, 0, 0, 
647, 1, 683, 580, 12.2464128179791, 225, 219, Accidental, 1, 1, 3, 8.1570744, 8.03203377395115, 246.247252, NaN, 12.25, NaN, 1, 246, 1, 0, 0, 0, 0, 0, 
648, 1, 583, 741, 12.2464128179791, 225, 219, Accidental, 1, 1, 10, 8.1570744, 8.47927192967594, 246.247252, NaN, 12.25, NaN, 1, 3646, 1, 0, 0, 0, 0, 0, 
649, 1, 987, 126, 12.2464128179791, 225, 219, Accidental, 1, 3, 19, 8.1570744, 7.61590006451032, 246.247252, 10, 12.25, 0.0773496308575362, 1, 4033, 3, 0, 0, 0, 0, 0, 
650, 1, 572, 520, 12.2464128179791, 225, 219, Lightning, 1, 2, 5, 8.1570744, 11.2035176539481, 246.247252, 10, 12.25, 0.0706650420706064, 1, 1061, 2, 0, 0, 0, 0, 0, 
651, 1, 503, 609, 11.2420245258151, 226, 215, Accidental, 1, 1, 11, 5.8579272, 3.68797719384097, 288.047863, NaN, 11.24, NaN, 1, 4658, 1, 0, 0, 0, 0, 0, 
652, 1, 89, 1158, 11.2420245258151, 226, 215, Accidental, 1, 1, 6, 5.8579272, 13.2285278441487, 288.047863, NaN, 11.24, NaN, 1, 1559, 1, 0, 0, 0, 0, 0, 
653, 1, 562, 109, 11.2420245258151, 226, 215, Accidental, 1, 2, 17, 5.8579272, 10.5386955995038, 288.047863, 10, 11.24, 0.0718580215359697, 1, 6171, 2, 0, 0, 0, 0, 0, 
654, 1, 557, 771, 11.2420245258151, 226, 215, Accidental, 1, 3, 14, 5.8579272, 5.72836362969904, 288.047863, 10, 11.24, 0.0797627205560605, 1, 1334, 3, 0, 0, 0, 0, 0, 
655, 1, 838, 64, 11.2420245258151, 226, 215, Accidental, 1, 1, 10, 5.8579272, 5.80460430516452, 288.047863, NaN, 11.24, NaN, 1, 1977, 1, 0, 0, 0, 0, 0, 
656, 1, 787, 369, 11.4076650131194, 227, 216, Accidental, 1, 1, 10, 6.3515628, 3.50642694852659, 272.534859, NaN, 11.41, NaN, 1, 4876, 1, 0, 0, 0, 0, 0, 
657, 1, 82, 1120, 11.4076650131194, 227, 216, Accidental, 1, 1, 3, 6.3515628, 4.76327701538564, 272.534859, NaN, 11.41, NaN, 1, 1885, 1, 0, 0, 0, 0, 0, 
658, 1, 148, 1263, 11.4076650131194, 227, 216, Accidental, 1, 2, 12, 6.3515628, 7.78862617716553, 272.534859, 10, 11.41, 0.0749532976411244, 1, 4109, 2, 0, 0, 0, 0, 0, 
659, 1, 290, 1088, 11.4076650131194, 227, 216, Accidental, 1, 3, 23, 6.3515628, 7.16458261491889, 272.534859, 10, 11.41, 0.0775403033600601, 1, 5663, 3, 0, 0, 0, 0, 0, 
660, 1, 387, 462, 11.4076650131194, 227, 216, Accidental, 1, 2, 17, 6.3515628, 6.70932493401652, 272.534859, 10, 11.41, 0.075673355906438, 1, 5134, 2, 0, 0, 0, 0, 0, 
661, 1, 218, 1144, 11.4076650131194, 227, 216, Lightning, 1, 6, 43, 6.3515628, 7.75441899625482, 272.534859, 10, 11.41, 0.076972406286729, 1, 19143, 6, 0, 0, 0, 0, 0, 
662, 1, 254, 905, 11.4733566355881, 228, 216, Accidental, 1, 1, 8, 6.3019116, 5.91098596819642, 282.048981, NaN, 11.47, NaN, 1, 875, 1, 0, 0, 0, 0, 0, 
663, 1, 570, 583, 11.4733566355881, 228, 216, Accidental, 1, 2, 12, 6.3019116, 8.82424580258599, 282.048981, 10, 11.47, 0.0747585166890481, 1, 4260, 2, 0, 0, 0, 0, 0, 
664, 1, 631, 804, 11.4733566355881, 228, 216, Accidental, 1, 3, 25, 6.3019116, 6.38942914850011, 282.048981, 10, 11.47, 0.0773758453115467, 1, 12340, 3, 0, 0, 0, 0, 0, 
665, 1, 475, 544, 11.4733566355881, 228, 216, Accidental, 1, 2, 12, 6.3019116, 8.10143632592533, 282.048981, 10, 11.47, 0.0741353678100168, 1, 2379, 2, 0, 0, 0, 0, 0, 
666, 1, 519, 434, 11.4733566355881, 228, 216, Accidental, 1, 1, 9, 6.3019116, 9.49405984760394, 282.048981, NaN, 11.47, NaN, 1, 4029, 1, 0, 0, 0, 0, 0, 
667, 1, 762, 414, 11.8998152946853, 229, 218, Accidental, 1, 1, 5, 6.9964632, 6.78944420051216, 47.97809, NaN, 11.9, NaN, 1, 1550, 1, 0, 0, 0, 0, 0, 
668, 1, 180, 1008, 11.8998152946853, 229, 218, Accidental, 1, 1, 9, 6.9964632, 8.88661113205208, 47.97809, NaN, 11.9, NaN, 1, 2170, 1, 0, 0, 0, 0, 0, 
669, 1, 715, 142, 11.8998152946853, 229, 218, Accidental, 1, 2, 4, 6.9964632, 7.86888377556351, 47.97809, 10, 11.9, 0.0767409317392105, 1, 1412, 2, 0, 0, 0, 0, 0, 
670, 1, 657, 391, 11.8998152946853, 229, 218, Accidental, 1, 1, 9, 6.9964632, 10.7100578256113, 47.97809, NaN, 11.9, NaN, 1, 5372, 1, 0, 0, 0, 0, 0, 
671, 1, 345, 688, 11.8998152946853, 229, 218, Accidental, 1, 3, 13, 6.9964632, 5.84882340804578, 47.97809, 10, 11.9, 0.0763895977337265, 1, 2765, 3, 0, 0, 0, 0, 0, 
672, 1, 534, 729, 11.8998152946853, 229, 218, Accidental, 1, 1, 15, 6.9964632, 6.98258807011016, 47.97809, NaN, 11.9, NaN, 1, 2003, 1, 0, 0, 0, 0, 0, 
673, 1, 695, 144, 11.4712217660717, 230, 216, Accidental, 1, 1, 0, 5.8847832, 6.08855773634199, 29.587206, NaN, 11.47, NaN, 1, 0, 1, 0, 0, 0, 0, 0, 
674, 1, 622, 839, 11.4712217660717, 230, 216, Accidental, 1, 1, 5, 5.8847832, 3.9892641367662, 29.587206, NaN, 11.47, NaN, 1, 865, 1, 0, 0, 0, 0, 0, 
675, 1, 169, 1208, 11.4712217660717, 230, 216, Accidental, 1, 2, 12, 5.8847832, 5.56697027861243, 29.587206, 10, 11.47, 0.0796611910726462, 1, 2227, 2, 0, 0, 0, 0, 0, 
676, 1, 545, 187, 11.4712217660717, 230, 216, Accidental, 1, 1, 7, 5.8847832, 6.68248333987653, 29.587206, NaN, 11.47, NaN, 1, 869, 1, 0, 0, 0, 0, 0, 
677, 1, 859, 141, 11.4712217660717, 230, 216, Accidental, 1, 4, 34, 5.8847832, 7.82078898176449, 29.587206, 10, 11.47, 0.0740830753875824, 1, 7039, 4, 0, 0, 0, 0, 0, 
678, 1, 998, 39, 12.2069300655194, 231, 219, Accidental, 1, 5, 24, 7.2155088, 6.76115693901103, 273.697493, 10, 12.21, 0.0787813479812756, 1, 9538, 5, 0, 0, 0, 0, 0, 
679, 1, 464, 338, 12.2069300655194, 231, 219, Accidental, 1, 1, 2, 7.2155088, 5.49439648779763, 273.697493, NaN, 12.21, NaN, 1, 298, 1, 0, 0, 0, 0, 0, 
680, 1, 578, 686, 12.2069300655194, 231, 219, Accidental, 1, 1, 3, 7.2155088, 6.60961319591275, 273.697493, NaN, 12.21, NaN, 1, 1667, 1, 0, 0, 0, 0, 0, 
681, 1, 193, 892, 12.2069300655194, 231, 219, Accidental, 1, 1, 9, 7.2155088, 10.8094722805212, 273.697493, NaN, 12.21, NaN, 1, 7614, 1, 0, 0, 0, 0, 0, 
682, 1, 555, 431, 12.2069300655194, 231, 219, Accidental, 1, 1, 8, 7.2155088, 7.99374281577055, 273.697493, NaN, 12.21, NaN, 1, 1463, 1, 0, 0, 0, 0, 0, 
683, 1, 706, 154, 12.2069300655194, 231, 219, Accidental, 1, 1, 7, 7.2155088, 7.67976874697527, 273.697493, NaN, 12.21, NaN, 1, 1031, 1, 0, 0, 0, 0, 0, 
684, 1, 228, 1288, 14.9557763038416, 232, 229, Accidental, 1, 2, 15, 12.1785732, 11.9613729434206, 301.54703, 10, 14.96, 0.074164126753883, 1, 2694, 2, 0, 0, 0, 0, 0, 
685, 1, 587, 247, 14.9557763038416, 232, 229, Accidental, 1, 2, 14, 12.1785732, 11.7239853633083, 301.54703, 10, 14.96, 0.0747884354763193, 1, 2072, 2, 0, 0, 0, 0, 0, 
686, 1, 423, 345, 14.9557763038416, 232, 229, Accidental, 1, 1, 3, 12.1785732, 12.1785732, 301.54703, NaN, 14.96, NaN, 1, 66, 1, 0, 0, 0, 0, 0, 
687, 1, 712, 580, 14.9557763038416, 232, 229, Accidental, 1, 1, 5, 12.1785732, 10.6874724618862, 301.54703, NaN, 14.96, NaN, 1, 3517, 1, 0, 0, 0, 0, 0, 
688, 1, 475, 295, 14.9557763038416, 232, 229, Lightning, 1, 2, 8, 12.1785732, 14.6663323408307, 301.54703, 10, 14.96, 0.0690100427790926, 1, 1391, 2, 0, 0, 0, 0, 0, 
689, 1, 255, 1131, 14.5157190386966, 233, 228, Accidental, 1, 1, 5, 14.4366156, 17.5493015103881, 303.154064, NaN, 14.52, NaN, 1, 2597, 1, 0, 0, 0, 0, 0, 
690, 1, 437, 905, 14.5157190386966, 233, 228, Accidental, 1, 3, 13, 14.4366156, 17.6317341929762, 303.154064, 10, 14.52, 0.0663320581465652, 1, 2720, 3, 0, 0, 0, 0, 0, 
691, 1, 341, 976, 14.5157190386966, 233, 228, Accidental, 1, 1, 6, 14.4366156, 15.2306190840343, 303.154064, NaN, 14.52, NaN, 1, 2259, 1, 0, 0, 0, 0, 0, 
692, 1, 713, 532, 14.5157190386966, 233, 228, Accidental, 1, 1, 7, 14.4366156, 12.661915997533, 303.154064, NaN, 14.52, NaN, 1, 1516, 1, 0, 0, 0, 0, 0, 
693, 1, 993, 95, 14.5157190386966, 233, 228, Accidental, 1, 1, 7, 14.4366156, 15.8183626422252, 303.154064, NaN, 14.52, NaN, 1, 2515, 1, 0, 0, 0, 0, 0, 
694, 1, 438, 902, 14.5157190386966, 233, 228, Lightning, 1, 4, 30, 14.4366156, 15.2846381804952, 303.154064, 10, 14.52, 0.0698052348971619, 1, 12083, 4, 0, 0, 0, 0, 0, 
695, 1, 846, 173, 13.2443514821098, 234, 223, Accidental, 1, 1, 12, 14.8480488, 13.0239501481399, 307.193252, NaN, 13.24, NaN, 1, 5383, 1, 0, 0, 0, 0, 0, 
696, 1, 1021, 15, 13.2443514821098, 234, 223, Accidental, 1, 1, 1, 14.8480488, 14.7106835285795, 307.193252, NaN, 13.24, NaN, 1, 128, 1, 0, 0, 0, 0, 0, 
697, 1, 711, 212, 13.2443514821098, 234, 223, Accidental, 1, 3, 20, 14.8480488, 13.7146656333239, 307.193252, 10, 13.24, 0.0691909501526626, 1, 5725, 3, 0, 0, 0, 0, 0, 
698, 1, 421, 925, 13.2443514821098, 234, 223, Accidental, 1, 1, 1, 14.8480488, 15.2404757187075, 307.193252, NaN, 13.24, NaN, 1, 40, 1, 0, 0, 0, 0, 0, 
699, 1, 123, 1197, 13.2443514821098, 234, 223, Accidental, 1, 2, 6, 14.8480488, 14.8733367669668, 307.193252, 10, 13.24, 0.0685065006491966, 1, 4262, 2, 0, 0, 0, 0, 0, 
700, 1, 488, 488, 11.9029108733685, 235, 218, Accidental, 1, 2, 9, 11.6918928, 9.94084037521668, 316.863071, 10, 11.9, 0.0740670886692849, 1, 2679, 2, 0, 0, 0, 0, 0, 
701, 1, 642, 625, 11.9029108733685, 235, 218, Accidental, 1, 2, 15, 11.6918928, 9.80172078976375, 316.863071, 0, 11.9, 0.0794198454395538, 1, 5522, 2, 0, 0, 0, 0, 0, 
702, 1, 422, 609, 11.9029108733685, 235, 218, Accidental, 1, 2, 18, 11.6918928, 10.2614119063509, 316.863071, 10, 11.9, 0.0726925726848518, 1, 5548, 2, 0, 0, 0, 0, 0, 
703, 1, 526, 487, 11.9029108733685, 235, 218, Accidental, 1, 1, 1, 11.6918928, 9.59422198424958, 316.863071, NaN, 11.9, NaN, 1, 337, 1, 0, 0, 0, 0, 0, 
704, 1, 977, 149, 11.9029108733685, 235, 218, Accidental, 1, 1, 2, 11.6918928, 13.0613183555917, 316.863071, NaN, 11.9, NaN, 1, 4515, 1, 0, 0, 0, 0, 0, 
705, 1, 79, 1068, 11.9029108733685, 235, 218, Accidental, 1, 1, 2, 11.6918928, 11.2084760528412, 316.863071, NaN, 11.9, NaN, 1, 1684, 1, 0, 0, 0, 0, 0, 
706, 1, 625, 646, 11.9029108733685, 235, 218, Lightning, 1, 2, 14, 11.6918928, 15.3430216265635, 316.863071, 10, 11.9, 0.065315289211473, 1, 4722, 2, 0, 0, 0, 0, 0, 
707, 1, 1011, 61, 10.2596952952525, 236, 212, Accidental, 1, 2, 32, 7.5099816, 6.09519016893848, 325.90451, 10, 10.26, 0.0762639189206328, 1, 2343, 2, 0, 0, 0, 0, 0, 
708, 1, 593, 865, 10.2596952952525, 236, 212, Accidental, 1, 1, 6, 7.5099816, 6.86091053160971, 325.90451, NaN, 10.26, NaN, 1, 2585, 1, 0, 0, 0, 0, 0, 
709, 1, 271, 801, 10.2596952952525, 236, 212, Accidental, 1, 1, 6, 7.5099816, 9.80580511828911, 325.90451, NaN, 10.26, NaN, 1, 856, 1, 0, 0, 0, 0, 0, 
710, 1, 167, 888, 10.2596952952525, 236, 212, Accidental, 1, 1, 8, 7.5099816, 6.53820394223979, 325.90451, NaN, 10.26, NaN, 1, 935, 1, 0, 0, 0, 0, 0, 
711, 1, 623, 90, 10.2596952952525, 236, 212, Accidental, 1, 1, 1, 7.5099816, 9.33564017664987, 325.90451, NaN, 10.26, NaN, 1, 842, 1, 0, 0, 0, 0, 0, 
712, 1, 693, 242, 10.2596952952525, 236, 212, Lightning, 1, 2, 12, 7.5099816, 7.993671288961, 325.90451, 10, 10.26, 0.0731058253421804, 1, 2677, 2, 0, 0, 0, 0, 0, 
713, 1, 419, 692, 11.5033086554682, 237, 216, Accidental, 1, 1, 2, 8.7044544, 15.5537670943883, 355.026726, NaN, 11.5, NaN, 1, 132, 1, 0, 0, 0, 0, 0, 
714, 1, 390, 801, 11.5033086554682, 237, 216, Accidental, 1, 1, 2, 8.7044544, 7.84117348291044, 355.026726, NaN, 11.5, NaN, 1, 683, 1, 0, 0, 0, 0, 0, 
715, 1, 827, 256, 11.5033086554682, 237, 216, Accidental, 1, 2, 12, 8.7044544, 4.81846578597979, 355.026726, 10, 11.5, 0.0822437006425563, 1, 3201, 2, 0, 0, 0, 0, 0, 
716, 1, 354, 934, 11.5033086554682, 237, 216, Accidental, 1, 1, 2, 8.7044544, 7.08037903711645, 355.026726, NaN, 11.5, NaN, 1, 315, 1, 0, 0, 0, 0, 0, 
717, 1, 167, 1142, 11.5033086554682, 237, 216, Accidental, 1, 4, 16, 8.7044544, 8.04235397872807, 355.026726, 10, 11.5, 0.0763468281316001, 1, 4892, 4, 0, 0, 0, 0, 0, 
718, 1, 249, 1020, 11.5033086554682, 237, 216, Lightning, 1, 1, 3, 8.7044544, 10.1625948421208, 355.026726, NaN, 11.5, NaN, 1, 269, 1, 0, 0, 0, 0, 0, 
719, 1, 702, 504, 15.8291997834565, 238, 233, Accidental, 1, 1, 8, 18.6386112, 16.1729315844596, 353.382885, NaN, 15.83, NaN, 1, 2179, 1, 0, 0, 0, 0, 0, 
720, 1, 714, 198, 15.8291997834565, 238, 233, Accidental, 1, 6, 31, 18.6386112, 17.9311746738122, 353.382885, 10, 15.83, 0.0680010350576655, 1, 4609, 6, 0, 0, 0, 0, 0, 
721, 1, 462, 413, 15.8291997834565, 238, 233, Accidental, 1, 1, 3, 18.6386112, 21.8103424850592, 353.382885, NaN, 15.83, NaN, 1, 1119, 1, 0, 0, 0, 0, 0, 
722, 1, 208, 977, 15.8291997834565, 238, 233, Accidental, 1, 2, 9, 18.6386112, 23.0302627607946, 353.382885, 10, 15.83, 0.0592924944841737, 1, 3263, 2, 0, 0, 0, 0, 0, 
723, 1, 611, 473, 15.8291997834565, 238, 233, Accidental, 1, 1, 9, 18.6386112, 19.5560694327657, 353.382885, NaN, 15.83, NaN, 1, 614, 1, 0, 0, 0, 0, 0, 
724, 1, 232, 766, 15.8291997834565, 238, 0, Rx, 1, 32, 192, 18.6386112, 17.5528062250922, 353.382885, 0, 15.83, 1, 1, 87954, 32, 0, 0, 0, 0, 0, 
725, 1, 253, 885, 15.8743768664051, 239, 233, Accidental, 1, 2, 13, 19.0815192, 18.9319647076804, 53.687405, 10, 15.87, 0.0649096361580206, 1, 4178, 2, 0, 0, 0, 0, 0, 
726, 1, 271, 710, 15.8743768664051, 239, 233, Accidental, 1, 1, 7, 19.0815192, 18.3466535607711, 53.687405, NaN, 15.87, NaN, 1, 5950, 1, 0, 0, 0, 0, 0, 
727, 1, 342, 706, 15.8743768664051, 239, 233, Accidental, 1, 1, 5, 19.0815192, 16.8474635827905, 53.687405, NaN, 15.87, NaN, 1, 1614, 1, 0, 0, 0, 0, 0, 
728, 1, 168, 1089, 15.8743768664051, 239, 233, Accidental, 1, 1, 4, 19.0815192, 17.822198923824, 53.687405, NaN, 15.87, NaN, 1, 1034, 1, 0, 0, 0, 0, 0, 
729, 1, 474, 380, 15.8743768664051, 239, 233, Accidental, 1, 1, 9, 19.0815192, 16.9719016970048, 53.687405, NaN, 15.87, NaN, 1, 1771, 1, 0, 0, 0, 0, 0, 
730, 1, 738, 314, 15.8743768664051, 239, 0, Rx, 1, 32, 238, 19.0815192, 18.5443665079406, 53.6874050000001, 0, 15.87, 1, 1, 55374, 32, 0, 0, 0, 0, 0, 
731, 1, 487, 778, 10.664740856626, 240, 213, Accidental, 1, 2, 14, 8.5561488, 12.6417730800393, 145.413686, 10, 10.66, 0.0664816254484865, 1, 2321, 2, 0, 0, 0, 0, 0, 
732, 1, 358, 822, 10.664740856626, 240, 213, Accidental, 1, 1, 1, 8.5561488, 6.62917214380836, 145.413686, NaN, 10.66, NaN, 1, 247, 1, 0, 0, 0, 0, 0, 
733, 1, 600, 817, 10.664740856626, 240, 213, Accidental, 1, 2, 8, 8.5561488, 9.02858254674006, 145.413686, 10, 10.66, 0.0725817477928583, 1, 1856, 2, 0, 0, 0, 0, 0, 
734, 1, 630, 122, 10.664740856626, 240, 213, Accidental, 1, 2, 15, 8.5561488, 12.0597067603327, 145.413686, 10, 10.66, 0.0704046250051924, 1, 4290, 2, 0, 0, 0, 0, 0, 
735, 1, 590, 885, 10.664740856626, 240, 213, Accidental, 1, 1, 12, 8.5561488, 16.9895094816422, 145.413686, NaN, 10.66, NaN, 1, 3995, 1, 0, 0, 0, 0, 0, 
736, 1, 481, 864, 10.664740856626, 240, 213, Accidental, 1, 1, 10, 8.5561488, 12.1372552084514, 145.413686, NaN, 10.66, NaN, 1, 6511, 1, 0, 0, 0, 0, 0, 
737, 1, 685, 282, 11.0424480474066, 241, 215, Accidental, 1, 1, 3, 9.0495504, 7.47035044027887, 28.15706, NaN, 11.04, NaN, 1, 748, 1, 0, 0, 0, 0, 0, 
738, 1, 528, 295, 11.0424480474066, 241, 215, Accidental, 1, 1, 5, 9.0495504, 13.6663257015771, 28.15706, NaN, 11.04, NaN, 1, 581, 1, 0, 0, 0, 0, 0, 
739, 1, 731, 336, 11.0424480474066, 241, 215, Accidental, 1, 2, 23, 9.0495504, 10.2874238106128, 28.15706, 0, 11.04, 0.0903816328083434, 1, 8863, 2, 0, 0, 0, 0, 0, 
740, 1, 616, 177, 11.0424480474066, 241, 215, Accidental, 1, 2, 13, 9.0495504, 8.87290750352406, 28.15706, 10, 11.04, 0.0722820474539179, 1, 1917, 2, 0, 0, 0, 0, 0, 
741, 1, 170, 970, 11.0424480474066, 241, 215, Accidental, 1, 4, 27, 9.0495504, 11.2167196012808, 28.15706, 10, 11.04, 0.0700848928685845, 1, 8557, 4, 0, 0, 0, 0, 0, 
742, 1, 787, 154, 11.0424480474066, 241, 215, Accidental, 1, 1, 9, 9.0495504, 4.20149343060047, 28.15706, NaN, 11.04, NaN, 1, 3215, 1, 0, 0, 0, 0, 0, 
743, 1, 980, 55, 11.0424480474066, 241, 215, Lightning, 1, 1, 6, 9.0495504, 8.71861165943155, 28.15706, NaN, 11.04, NaN, 1, 603, 1, 0, 0, 0, 0, 0, 
744, 1, 707, 465, 10.7478427569457, 242, 213, Accidental, 1, 2, 9, 8.1248112, 9.15899689175624, 78.380455, 10, 10.75, 0.0720810218071092, 1, 1108, 2, 0, 0, 0, 0, 0, 
745, 1, 466, 886, 10.7478427569457, 242, 213, Accidental, 1, 1, 8, 8.1248112, 9.8919688075246, 78.380455, NaN, 10.75, NaN, 1, 1640, 1, 0, 0, 0, 0, 0, 
746, 1, 292, 860, 10.7478427569457, 242, 213, Accidental, 1, 1, 8, 8.1248112, 6.09865581596572, 78.380455, NaN, 10.75, NaN, 1, 2843, 1, 0, 0, 0, 0, 0, 
747, 1, 239, 930, 10.7478427569457, 242, 213, Accidental, 1, 1, 3, 8.1248112, 7.83452200831304, 78.380455, NaN, 10.75, NaN, 1, 2454, 1, 0, 0, 0, 0, 0, 
748, 1, 425, 937, 10.7478427569457, 242, 213, Accidental, 1, 1, 4, 8.1248112, 10.3175464934131, 78.380455, NaN, 10.75, NaN, 1, 655, 1, 0, 0, 0, 0, 0, 
749, 1, 267, 883, 10.7478427569457, 242, 213, Lightning, 1, 1, 6, 8.1248112, 5.91887962531259, 78.380455, NaN, 10.75, NaN, 1, 1130, 1, 0, 0, 0, 0, 0, 
750, 1, 421, 559, 11.4819331333778, 243, 216, Accidental, 1, 3, 19, 8.5158828, 1.99577586240382, 0.852709000000004, 10, 11.48, 0.0855953844522108, 1, 9398, 3, 0, 0, 0, 0, 0, 
751, 1, 583, 714, 11.4819331333778, 243, 216, Accidental, 1, 1, 5, 8.5158828, 7.43927027029362, 0.852709000000004, NaN, 11.48, NaN, 1, 997, 1, 0, 0, 0, 0, 0, 
752, 1, 408, 937, 11.4819331333778, 243, 216, Accidental, 1, 6, 40, 8.5158828, 8.74464684666904, 0.852709000000004, 10, 11.48, 0.0728889643377036, 1, 9640, 6, 0, 0, 0, 0, 0, 
753, 1, 367, 727, 11.4819331333778, 243, 216, Accidental, 1, 1, 6, 8.5158828, 13.2259451420343, 0.852709000000004, NaN, 11.48, NaN, 1, 4165, 1, 0, 0, 0, 0, 0, 
754, 1, 988, 51, 11.4819331333778, 243, 216, Accidental, 1, 1, 7, 8.5158828, 7.75521455265228, 0.852709000000004, NaN, 11.48, NaN, 1, 499, 1, 0, 0, 0, 0, 0, 
