Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_BetuAlle,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,BiomassHarvestedMg_AcerPens,BiomassHarvestedMg_AmelArbo,BiomassHarvestedMg_AescBuck,BiomassHarvestedMg_AcerRubr,BiomassHarvestedMg_AcerSacc,BiomassHarvestedMg_BetuAlle,BiomassHarvestedMg_BetuNigr,BiomassHarvestedMg_BetuLent,BiomassHarvestedMg_CaryOvat,BiomassHarvestedMg_CaryAlba,BiomassHarvestedMg_CaryGlab,BiomassHarvestedMg_CaryCodi,BiomassHarvestedMg_CornFlor,BiomassHarvestedMg_FraxPenn,BiomassHarvestedMg_FraxAmer,BiomassHarvestedMg_FaguGran,BiomassHarvestedMg_JuglNigr,BiomassHarvestedMg_HaleDipt,BiomassHarvestedMg_IlexOpac,BiomassHarvestedMg_LiriTuli,BiomassHarvestedMg_LiquStyr,BiomassHarvestedMg_MagnAcum,BiomassHarvestedMg_MagnMacr,BiomassHarvestedMg_NyssSylv,BiomassHarvestedMg_OxydArbo,BiomassHarvestedMg_PrunSero,BiomassHarvestedMg_PrunPenn,BiomassHarvestedMg_PlanOcid,BiomassHarvestedMg_QuerAlba,BiomassHarvestedMg_QuerCocc,BiomassHarvestedMg_QuerFalc,BiomassHarvestedMg_QuerRubr,BiomassHarvestedMg_QuerPrin,BiomassHarvestedMg_QuerVelu,BiomassHarvestedMg_QuerStel,BiomassHarvestedMg_RobiPseu,BiomassHarvestedMg_SassAlid,BiomassHarvestedMg_TiliAmer,BiomassHarvestedMg_TiliAmhe,BiomassHarvestedMg_TsugCana,BiomassHarvestedMg_PinuVirg,BiomassHarvestedMg_PinuTaed,BiomassHarvestedMg_PinuStro,BiomassHarvestedMg_PinuRigi,BiomassHarvestedMg_PinuPung,BiomassHarvestedMg_FrasFirr,BiomassHarvestedMg_PiceRube,BiomassHarvestedMg_PinuEnch,
5, 4, EconomicHarvest, 17798, 304, 74, 761, 108, 22, 8973.63, 65.26, 0, 344, 0, 0, 0, 30, 0, 0, 0, 1, 0, 3, 6, 0, 15, 0, 0, 0, 0, 0, 3, 26, 17, 1, 0, 4, 33, 19, 0, 0, 16, 11, 15, 2, 17, 7, 15, 0, 0, 0, 0, 2, 27, 55, 0, 0, 0, 0, 0, 19, 0, 0, 0, 263.0625, 0, 0, 0, 41.3125, 0, 108.75, 230.1875, 0, 83.1875, 0, 0, 0, 0, 0, 18.4375, 602.9375, 281.3125, 3.75, 0, 16.3125, 585.25, 129.6875, 0, 0, 708.75, 441.0625, 434.625, 15.125, 558.9375, 126, 285.5, 0, 0, 0, 0, 24.5, 975.4375, 2541.3125, 0, 0, 0, 0, 0, 498.1875, 
5, 4, EconomicHarvest, 18106, 255, 83, 848, 266, 54, 22350.63, 66.22, 0, 1000, 0, 1, 0, 104, 0, 0, 0, 0, 0, 13, 25, 0, 29, 3, 0, 0, 0, 1, 14, 65, 44, 3, 12, 28, 91, 32, 0, 0, 68, 39, 51, 8, 16, 26, 26, 0, 0, 2, 0, 10, 97, 117, 5, 9, 0, 0, 0, 61, 0, 1.25, 0, 1205.5, 0, 0, 0, 0, 0, 299.0625, 804.0625, 0, 103, 3.75, 0, 0, 0, 2.5, 96.5625, 1033.0625, 498.75, 11.25, 33.5625, 151.1875, 1438.625, 270.0625, 0, 0, 2256, 1719.5625, 1000, 131.5, 454.125, 263.8125, 479.3125, 0, 0, 90.75, 0, 43.75, 3434.6875, 5132.375, 26.375, 66.4375, 0, 0, 0, 1299.75, 
5, 4, EconomicHarvest, 18029, 194, 80, 1035, 2, 1, 712.06, 113.93, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 9.625, 0, 0, 0, 0, 0, 0, 0, 0, 13.875, 0, 0, 0, 0, 0, 0, 100.0625, 1.25, 3.75, 0, 0, 94.8125, 9.3125, 0, 0, 0, 68.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0625, 235.5, 0, 0, 0, 0, 0, 171.5625, 
5, 4, EconomicHarvest, 17834, 217, 80, 948, 2, 1, 83.44, 13.35, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25, 0, 0, 0, 0, 0, 0, 0, 1.25, 0, 0, 0, 0, 20.1875, 0, 0, 0, 0, 7.0625, 0, 0, 0, 2.375, 0, 0, 0, 0, 0, 0, 51.3125, 0, 0, 0, 0, 0, 0, 
5, 4, EconomicHarvest, 17847, 297, 85, 768, 13, 3, 914.13, 48.75, 0, 22, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.75, 6.4375, 0, 0, 0, 0, 28.5, 0, 0, 45, 22.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 784.0625, 0, 0, 0, 0, 0, 0, 
5, 4, EconomicHarvest, 17838, 359, 45, 692, 2, 1, 418.06, 66.89, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.75, 0, 0, 0, 0, 0, 14.25, 0, 0, 22.5, 11.4375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356.875, 0, 0, 0, 0, 0, 0, 
5, 4, EconomicHarvest, 17865, 408, 79, 641, 35, 7, 2624.25, 59.98, 0, 114, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 11, 3, 0, 0, 3, 1, 5, 2, 1, 1, 0, 0, 0, 0, 0, 0, 16, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0, 171.0625, 0, 0, 0, 0, 0, 0, 36.875, 0, 24.8125, 0, 0, 0, 0, 0, 0, 121.25, 320.3125, 0, 0, 0, 211.0625, 29.5625, 0, 0, 19.4375, 90.8125, 33.125, 10.75, 18.625, 15, 0, 0, 0, 0, 0, 0, 585.125, 911.0625, 0, 0, 0, 0, 0, 25.375, 
5, 4, EconomicHarvest, 18080, 248, 98, 870, 16, 4, 1670.88, 66.84, 0, 66, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 0, 0, 0, 4, 4, 0, 0, 4, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80.75, 94.25, 0, 0, 0, 47.375, 28.5, 0, 0, 50, 22.875, 10.375, 10.75, 0, 0, 0, 0, 0, 0, 0, 0, 345, 875, 0, 0, 0, 0, 0, 0, 
5, 4, EconomicHarvest, 17793, 455, 81, 605, 22, 5, 1428.25, 45.7, 0, 85, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1, 0, 4, 4, 9, 2, 0, 0, 7, 3, 2, 0, 1, 4, 0, 0, 0, 0, 0, 4, 8, 8, 0, 2, 0, 0, 0, 5, 0, 0, 0, 133.3125, 0, 0, 0, 0, 0, 0, 111.1875, 0, 0, 0, 0, 0, 0, 0, 32.6875, 77.5, 6.4375, 0, 10.375, 5.375, 64.0625, 14.25, 0, 0, 176.625, 96.9375, 2.5, 0, 11.125, 12.375, 0, 0, 0, 0, 0, 17.5, 89.375, 538.875, 0, 2.5, 0, 0, 0, 25.25, 
5, 4, EconomicHarvest, 18098, 407, 95, 648, 2, 1, 171.31, 27.41, 0, 18, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 17.5625, 0, 0, 0, 0, 0, 2.5, 0, 0, 2.625, 0, 0, 0, 0, 0, 0, 0, 3.75, 0, 0, 0, 0, 1.25, 0, 0, 8.5, 0, 5.3125, 0, 0, 1.25, 6.125, 0, 0, 0, 0, 0, 1.25, 109.1875, 0, 0, 0, 0, 0, 12, 
5, 4, EconomicHarvest, 18252, 162, 86, 1363, 6, 2, 1334.13, 106.73, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 4, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106.25, 37.125, 0, 7.5, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 166.375, 0, 0, 0, 192, 133.375, 327.75, 0, 0, 0, 185.625, 0, 0, 0, 0, 0, 0, 92.75, 0, 0, 0, 0, 0, 82.875, 
5, 4, EconomicHarvest, 18322, 251, 80, 855, 14, 3, 1250.63, 66.7, 0, 37, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 6, 1, 0, 0, 1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 56.3125, 0, 0, 0, 0, 0, 19.375, 46.9375, 0, 8.25, 1.25, 0, 0, 0, 0, 0, 110.25, 16.4375, 0, 0, 16.75, 29.375, 89.375, 0, 0, 45.625, 0, 0, 0, 0, 0, 7.875, 0, 0, 0, 0, 0, 0, 797.25, 0, 0, 0, 0, 0, 5.5625, 
5, 5, EconomicHarvest, 14442, 817, 106, 465, 3, 1, 356.75, 57.08, 0, 16, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 30.625, 0, 26.5625, 0, 0, 0, 33.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152.1875, 0, 0, 0, 9.875, 24.375, 0, 0, 0, 0, 0, 0, 0, 64.0625, 0, 0, 0, 0, 4.125, 0, 0, 0, 0, 11.6875, 0, 0, 0, 0, 0, 
5, 5, CommercialThin, 14455, 520, 46, 1096, 3, 1, 252.69, 40.43, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57.8125, 125.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 15839, 518, 106, 1193, 3, 1, 1161.06, 185.77, 0, 34, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 4, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 4, 1, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 123.625, 0, 0, 0, 0, 0, 81.8125, 0, 0, 0, 0, 0, 0, 0, 0, 1.25, 70.5625, 0, 0, 0, 5.9375, 20.75, 0, 0, 0, 192.0625, 43.75, 62.1875, 70.5625, 0, 37.375, 76.75, 0, 0, 0, 0, 24.8125, 22.75, 0, 69.375, 0, 0, 0, 0, 257.5, 
5, 5, EconomicHarvest, 14978, 914, 120, 401, 3, 1, 1081.63, 173.06, 0, 25, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191.3125, 0, 0, 0, 0, 0, 96.0625, 52.75, 0, 0, 0, 0, 0, 0, 0, 0, 153.125, 0, 0, 0, 7.5, 32.5625, 0, 0, 0, 0, 0, 0, 45.0625, 489.5, 0, 0, 13.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 15856, 844, 118, 441, 8, 2, 1625.38, 130.03, 0, 48, 0, 0, 0, 6, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 1, 6, 0, 0, 0, 3, 5, 0, 1, 3, 0, 0, 1, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 432.25, 0, 0, 95.625, 0, 0, 0, 0, 20.6875, 0, 0, 0, 88.375, 0, 42.75, 0, 43.5, 105.125, 0, 0, 0, 77, 226.9375, 0, 172.1875, 79.4375, 0, 0, 50.0625, 0, 0, 0, 78.5625, 0, 0, 26.875, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 10968, 631, 96, 693, 16, 4, 2396.25, 95.85, 0, 68, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 14, 3, 0, 0, 1, 6, 4, 0, 0, 6, 1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 1, 0, 0, 0, 244.125, 0, 0, 0, 0, 0, 112.625, 23.1875, 0, 1.25, 0, 0, 135.8125, 0, 0, 2.5, 438.75, 90.6875, 0, 0, 1.25, 123.625, 54.5625, 0, 0, 367.8125, 124.4375, 20.25, 100.1875, 221.6875, 0, 0, 0, 0, 0, 0, 0, 24.875, 0, 241.5, 0, 0, 0, 0, 67.125, 
5, 5, EconomicHarvest, 10970, 700, 130, 603, 3, 1, 536.31, 85.81, 0, 13, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75, 0, 0, 0, 0, 20.875, 0, 0, 0, 0, 124.4375, 20.25, 7.9375, 221.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 15867, 758, 123, 523, 3, 1, 1314.63, 210.34, 0, 30, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 4, 0, 0, 0, 4, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 123.625, 0, 0, 0, 122.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195.6875, 0, 0, 0, 30.75, 103.5, 0, 0, 0, 217.6875, 0, 0, 53.9375, 285.625, 137.625, 0, 0, 0, 0, 0, 0, 0, 0, 44.0625, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 10979, 787, 110, 491, 5, 1, 702.81, 112.45, 0, 20, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 89.0625, 0, 0, 74.375, 0, 0, 0, 0, 19.875, 0, 0, 0, 76.125, 0, 44.75, 0, 0, 37.125, 0, 0, 0, 0, 133.5, 0, 169.3125, 9.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.5625, 0, 0, 0, 0, 0, 
5, 5, CommercialThin, 10975, 642, 65, 420, 2, 1, 84.13, 13.46, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25, 0, 0, 0, 0, 0, 0, 0, 0, 1.125, 0, 0, 0, 0, 0, 0, 55.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.375, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 10980, 849, 83, 440, 2, 1, 351.38, 56.22, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 12.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.375, 0, 0, 0, 0, 0, 0, 0, 0, 111.0625, 0, 0, 0, 0, 0, 0, 2.125, 0, 0, 0, 32.8125, 0, 0, 191.625, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 15872, 569, 147, 818, 3, 1, 1314.63, 210.34, 0, 30, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 4, 0, 0, 0, 4, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 123.625, 0, 0, 0, 122.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195.6875, 0, 0, 0, 30.75, 103.5, 0, 0, 0, 217.6875, 0, 0, 53.9375, 285.625, 137.625, 0, 0, 0, 0, 0, 0, 0, 0, 44.0625, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 11017, 858, 87, 434, 7, 2, 1204.06, 96.33, 0, 48, 0, 1, 0, 4, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 1, 0, 0, 3, 2, 0, 0, 2, 5, 0, 3, 7, 0, 0, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 6.125, 0, 31.625, 25.6875, 0, 0, 0, 0, 1.25, 52.125, 0, 0, 0, 28.8125, 0, 0, 0, 1.25, 40.8125, 0, 19, 0, 0, 9.6875, 7, 0, 0, 47.9375, 243.1875, 0, 98.8125, 523.5, 0, 0, 1.875, 3.75, 0, 0, 0, 56.25, 0, 5.375, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 10990, 855, 110, 435, 2, 1, 638.56, 102.17, 0, 16, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5.875, 0, 0, 0, 0, 0, 112.625, 23.1875, 0, 1.25, 0, 0, 0, 0, 0, 2.5, 112.5, 0, 0, 0, 1.25, 0, 0, 0, 0, 83.5, 0, 0, 92.25, 0, 0, 0, 0, 0, 0, 0, 0, 24.875, 0, 178.75, 0, 0, 0, 0, 0, 
5, 5, CommercialThin, 11022, 582, 60, 717, 2, 1, 78.94, 12.63, 7, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4375, 0, 0, 0, 0, 23.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 10994, 779, 113, 502, 3, 1, 569.38, 91.1, 0, 23, 0, 3, 0, 4, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 43.1875, 0, 115.25, 0, 0, 0, 27.5, 0, 1.875, 0, 0, 0, 0, 0, 36.9375, 0, 0, 0, 0, 0, 0, 0, 0, 85.6875, 0, 0, 0, 31.5, 24.3125, 0, 0, 43.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159.8125, 0, 0, 0, 0, 0, 
5, 5, CommercialThin, 10996, 629, 50, 468, 2, 1, 34.25, 5.48, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, CommercialThin, 11029, 668, 65, 248, 2, 1, 38.31, 6.13, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.125, 0, 0, 0, 0, 17.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 11037, 879, 92, 420, 4, 1, 432, 69.12, 0, 20, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 56.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.625, 0, 0, 8.625, 0, 22.1875, 0, 0, 0, 0, 54.0625, 0, 0, 107.125, 0, 0, 0, 1.25, 0, 0, 1.9375, 21.75, 0, 153.375, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 14669, 778, 150, 502, 2, 1, 1097.63, 175.62, 0, 28, 0, 1, 0, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.875, 0, 201.6875, 66.9375, 0, 0, 11.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324.25, 0, 2.8125, 5, 5.8125, 0, 0, 0, 0, 0, 90.75, 0, 243.5, 94.6875, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 11064, 636, 109, 687, 12, 3, 2551, 136.05, 0, 84, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 4, 8, 0, 0, 2, 4, 10, 0, 0, 0, 7, 6, 2, 0, 3, 5, 0, 0, 2, 0, 0, 0, 2, 0, 10, 0, 0, 0, 0, 4, 0, 0, 0, 241.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 6.3125, 15, 135.375, 0, 0, 2.5, 19.25, 363.3125, 0, 0, 0, 346.125, 356.6875, 196.25, 0, 143.25, 289.6875, 0, 0, 11.5, 0, 0, 0, 14.375, 0, 203.8125, 0, 0, 0, 0, 180.75, 
