"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"198",197," eco1",0,1,16.3,4621.2,3853,198.5,39.7,116.4,119.4,4.9,337.4,9.7,206.5,41.3,1604.6,320.9,716.4,107.3,1498.8,91.8,214,18.9,63.4,196.1,3095.1,1266.6,9.9,1,4,3.8,1.8,1.3,7.5,3.2,1.1,0.7,1.8,21.8,119,155.8,0.1,-0.4,0,-0.3,2,3.4,-2.4,0,3.41,0.01,0.03,0,0,3,3.5,315.6,3.02,0,NA
"199",198," eco1",0,1,-4.3,4625.1,3833,217.1,43.4,108.1,118.4,5.41,338,9.8,202.6,40.5,1599.1,319.8,724.3,108.7,1501.9,90.9,214.5,18.6,64,196.5,3097.3,1267.4,9.7,0.9,4,3.8,1.8,1.3,7.5,3.2,1.1,0.7,1.8,21.8,119,155.9,0.1,-0.4,0,-0.3,2,3.4,-2.4,0,3.38,0,0,0,0,2.1,3.2,316.3,3.58,0,NA
"200",199," eco1",0,1,-6,4629,3811,215.4,43.1,107.6,118.2,5.12,337.7,9.6,198.4,39.7,1593,318.6,732.8,110.3,1505.6,91,215.1,18.7,64.1,196.8,3099.9,1268.2,9.5,0.9,4,3.8,1.8,1.3,7.5,3.2,1.1,0.7,1.8,21.8,119.1,156,0.1,-0.4,0,-0.2,2,3.3,-2.3,0,3.42,0,0.04,0,0,3.1,3.2,316.3,3.34,0,NA
"201",200," eco1",0,1,0.6,4633.5,3808,219.7,43.9,103.6,117.4,5.41,338.2,10,200.3,40.1,1589.9,318,734.5,110.4,1504.5,87.6,214.9,17.8,64.3,197.1,3103.1,1269,9.6,0.9,4,3.8,1.9,1.3,7.5,3,1.1,0.7,1.8,21.8,119.2,156.2,0.1,-0.4,0,-0.3,2,3.5,-2.4,0,3.44,0.03,0.1,0,0,2.4,3.1,316.7,3.54,0,NA
"202",201," eco1",0,1,25.5,4636.3,3793,214.3,42.9,104.5,117.1,5.25,337.9,10.7,198.7,39.7,1584.2,316.8,727.6,108.9,1499.6,83.2,214.1,16.8,63.1,197,3106.2,1269.9,9.6,0.9,4,3.8,1.8,1.3,7.5,2.9,1.1,0.6,1.7,21.8,119.3,156.3,0.1,-0.4,0,-0.3,2.2,3.7,-2.6,0,3.38,0.01,0.04,0,0,3.2,3.1,316.5,3.38,0,NA
"203",202," eco1",0,1,-24.5,4639,3816,233.4,46.7,105.3,117.1,5.09,338.3,9.6,205.4,41.1,1588.4,317.7,732.1,109.7,1500.9,84.5,214.3,17.2,62.9,197,3108.3,1270.8,9.9,1,4,3.8,1.8,1.3,7.5,2.9,1.1,0.6,1.7,21.8,119.4,156.5,0.1,-0.3,0,-0.2,1.9,3.4,-2.4,0,3.48,0.07,0.13,0,0,2.9,3.1,316.6,3.27,0,NA
"204",203," eco1",0,1,-57.3,4642.8,3827,234.2,46.8,111.1,118,4.22,338.3,8.4,206.7,41.3,1592.2,318.4,751.4,113.5,1512.7,93,216.1,19.4,63.5,197.3,3110.5,1271.5,9.9,1,4,3.8,1.9,1.4,7.6,3.2,1.1,0.7,1.7,21.8,119.5,156.6,0.1,-0.3,0,-0.2,1.7,2.9,-2.1,0,3.37,0.03,0.04,0,0,3.9,3.3,316.4,2.6,0,NA
"205",204," eco1",0,1,-17.4,4649.6,3842,233.1,46.6,108.5,117.7,4.85,339.5,9.8,210.1,42,1595.7,319.1,753.1,113.5,1515.3,91.3,216.5,18.8,64.9,198,3114.4,1272.3,10.1,1,4,3.8,1.9,1.4,7.6,3.2,1.1,0.7,1.8,21.9,119.5,156.7,0.1,-0.4,0,-0.3,2,3.4,-2.4,0,3.48,0.07,0.11,0,0,2.5,3.2,317.3,2.93,0,NA
"206",205," eco1",0,1,-26.3,4655.1,3874,247.4,49.5,113.6,118.8,4.47,339.7,10.2,215.3,43.1,1605.5,321.1,752.4,113.2,1518.7,91.3,217,18.7,64.9,198.4,3118.7,1273.2,10.4,1,4,3.8,1.9,1.4,7.6,3.2,1.1,0.7,1.8,21.9,119.7,156.8,0.1,-0.4,0,-0.3,2.1,3.5,-2.5,0,3.42,0.02,0.04,0,0,4,3.4,317.2,2.63,0,NA
"207",206," eco1",0,1,33.4,4661.3,3798,190.2,38,108.1,117.6,5.2,339.7,9.8,198.5,39.7,1586.8,317.4,754.1,113.3,1520.9,90.2,217.3,18.4,65.7,198.8,3122.7,1274,9.5,0.9,4,3.8,1.9,1.4,7.6,3.1,1.1,0.7,1.8,22,119.8,157,0.1,-0.4,0,-0.3,2,3.4,-2.4,0,3.44,0.02,0.05,0,0,2.2,3.2,318.2,3.27,0,NA
"208",207," eco1",0,1,5.2,4665.3,3824,236.2,47.2,106.3,117.5,5.2,340,10.8,205.5,41.1,1592.1,318.4,744,111.2,1516,85.2,216.6,17.3,64.4,198.8,3127.1,1274.9,9.9,1,4,3.8,1.9,1.3,7.6,3,1.1,0.6,1.7,22,119.9,157.1,0.1,-0.4,0,-0.3,2.2,3.8,-2.7,0,3.42,0.03,0.12,0,0,3,3.2,318.2,3.4,0,NA
"209",208," eco1",0,1,-41.3,4667.4,3931,281.9,56.4,112.9,119.1,4.49,340.7,11.1,227.9,45.6,1619.7,323.9,732.1,108.9,1512.3,83.3,216,16.9,63,198.5,3130.1,1275.9,11,1.1,4.1,3.9,1.8,1.3,7.6,2.9,1.1,0.6,1.7,21.9,120,157.3,0.1,-0.4,0,-0.3,2.2,3.9,-2.8,0,3.4,0.03,0.04,0,0,4.3,3.4,317.6,2.93,0,NA
"210",209," eco1",0,1,-41.4,4669.3,4011,280.6,56.1,121.7,121,4.29,341.5,11.1,240.9,48.2,1644.5,328.9,724,107.4,1513.4,85.2,216.2,17.4,62.4,198.2,3131.9,1276.8,11.6,1.1,4.1,3.9,1.8,1.3,7.6,3,1.1,0.6,1.7,21.9,120.1,157.5,0.1,-0.4,0,-0.3,2.2,4,-2.8,0,3.4,0.03,0.04,0,0,4.2,3.6,317.7,2.51,0,NA
"211",210," eco1",0,1,-29,4672.5,4012,247.2,49.4,124.6,122.1,4.23,341.8,10.1,234.9,47,1650.9,330.2,730,108.7,1522.5,91.2,217.5,18.9,63,198.4,3133.4,1277.7,11.3,1.1,4.1,3.9,1.8,1.3,7.6,3.2,1.1,0.7,1.7,22,120.1,157.6,0.1,-0.4,0,-0.3,2,3.5,-2.5,0,3.34,0.01,0.03,0,0,3.7,3.7,318.2,2.42,0,NA
"212",211," eco1",0,1,10,4678.1,3917,195.4,39.1,118.7,121.4,4.73,341.7,9.3,210,42,1631.1,326.2,745.3,111.7,1533.9,96.6,219.2,20.1,65.1,199,3135.6,1278.5,10.1,1,4.1,3.9,1.9,1.3,7.7,3.4,1.1,0.7,1.8,22,120.2,157.7,0.1,-0.4,0,-0.3,1.9,3.2,-2.3,0,3.42,0.05,0.05,0,0,2.5,3.5,319.4,2.9,0,NA
"213",212," eco1",0,1,-13.9,4683.5,3947,247.4,49.5,111.9,121,5.17,342.6,10.7,216.7,43.3,1638.7,327.7,743.4,111.2,1533.5,92,219.2,18.8,65,199.5,3139.6,1279.4,10.4,1,4.1,3.9,1.9,1.3,7.7,3.2,1.1,0.7,1.8,22.1,120.4,157.9,0.1,-0.4,0,-0.3,2.2,3.7,-2.6,0,3.38,0,0,0,0,2.6,3.3,320,3.34,0,NA
"214",213," eco1",0,1,34.2,4688.3,3860,187.7,37.5,108.8,120,5.34,342,9.8,198,39.6,1616.3,323.3,749.9,112.5,1536.2,91.6,219.5,18.8,65.3,199.8,3143,1280.2,9.5,0.9,4.1,3.8,1.9,1.3,7.7,3.2,1.1,0.7,1.8,22.1,120.5,158,0.1,-0.4,0,-0.3,2,3.4,-2.4,0,3.41,0.04,0.1,0,0,2.4,3.3,320.4,3.53,0,NA
"215",214," eco1",0,1,30.8,4692.2,3843,214.7,42.9,103.7,119,5.53,342,10.9,197.4,39.5,1608.9,321.8,742.2,110.8,1529.5,85.1,218.5,17.2,64.4,199.8,3146.9,1281.1,9.5,0.9,4,3.8,1.9,1.3,7.7,3,1.1,0.6,1.7,22.1,120.6,158.2,0.1,-0.4,0,-0.3,2.2,3.8,-2.7,0,3.38,0.01,0.04,0,0,2.6,3.1,320.5,3.68,0,NA
"216",215," eco1",0,1,63.6,4695.6,3721,163.6,32.7,103,118,5.38,340.5,9.8,172.9,34.6,1576,315.2,745.2,111.4,1528.2,84.9,218.3,17.3,64.7,199.7,3149.2,1281.9,8.3,0.8,4,3.8,1.9,1.3,7.6,3,1.1,0.6,1.7,22.1,120.7,158.3,0.1,-0.3,0,-0.2,1.9,3.5,-2.4,0,3.35,0,0,0,0,2.7,3.1,320.5,3.55,0,NA
"217",216," eco1",0,1,17.7,4698.3,3697,200,40,94.7,116.2,5.71,340.9,9.7,174.2,34.8,1563.9,312.8,746.9,111.7,1523,82.2,217.5,16.7,64.3,199.6,3151.6,1282.8,8.4,0.8,3.9,3.7,1.9,1.3,7.6,2.9,1.1,0.6,1.7,22.1,120.8,158.5,0.1,-0.3,0,-0.2,1.9,3.4,-2.4,0,3.41,0,0,0,0,1.8,2.8,320.8,3.95,0,NA
"218",217," eco1",0,1,-14.2,4699.3,3769,247.2,49.4,97.6,116.1,5.24,341.5,10.5,195.2,39,1576.3,315.3,737.3,109.8,1513.6,78.3,216.1,15.8,62.8,199.2,3153.5,1283.7,9.4,0.9,4,3.8,1.9,1.3,7.6,2.7,1.1,0.6,1.6,22,120.8,158.6,0.1,-0.4,0,-0.2,2,3.8,-2.7,0,3.43,0.05,0.06,0,0,3.2,2.9,320.3,3.56,0,NA
"219",218," eco1",0,1,-1.6,4701.2,3747,212.7,42.5,106,116.8,4.59,341,9.5,191.3,38.3,1570.1,314,741.2,110.6,1515.3,82.5,216.3,16.9,63.2,199.1,3154.4,1284.5,9.2,0.9,3.9,3.7,1.9,1.3,7.6,2.9,1.1,0.6,1.6,22,120.9,158.7,0.1,-0.3,0,-0.2,1.8,3.4,-2.4,0,3.39,0,0,0,0,3.8,3.2,320,2.81,0,NA
"220",219," eco1",0,1,-44.5,4702.6,3866,280.1,56,106.8,117.3,4.42,342.4,10.9,219,43.8,1598.4,319.7,729.6,108.3,1509.1,79.9,215.4,16.3,62.4,199.1,3155.7,1285.5,10.5,1,4,3.8,1.8,1.3,7.6,2.8,1.1,0.6,1.6,22,120.9,158.9,0.1,-0.4,0,-0.3,2.1,3.9,-2.8,0,3.39,0.02,0.04,0,0,3.5,3.2,319.9,2.97,0,NA
"221",220," eco1",0,1,51.4,4705.3,3690,139.6,27.9,106.5,116.1,4.68,341.1,8.2,179.5,35.9,1554.9,311,748.8,112.2,1519.1,88.6,216.9,18.5,63.7,199.3,3156.2,1286.2,8.6,0.8,3.9,3.7,1.9,1.3,7.6,3.1,1.1,0.7,1.7,22,121,159,0.1,-0.3,0,-0.2,1.5,2.9,-2.1,0,3.43,0,0.03,0,0,2.4,3.2,320.8,2.95,0,NA
"222",221," eco1",0,1,-41.2,4708,3815,282,56.4,106.2,117,4.93,343,11.1,208.6,41.7,1584.6,316.9,734.9,109.4,1511.9,83.1,215.8,17,63.1,199.5,3158.2,1287.1,10,1,4,3.8,1.9,1.3,7.6,2.9,1.1,0.6,1.7,22.1,121,159.2,0.1,-0.4,0,-0.3,2.2,3.9,-2.8,0,3.37,0,0,0,0,3.1,3.2,321.1,3.14,0,NA
"223",222," eco1",0,1,-4.7,4710.4,3797,217.9,43.6,109.1,117,4.84,343,9.7,204.1,40.8,1580.8,316.2,738.8,110.2,1515,86.1,216.3,17.7,63.7,199.6,3159.2,1288,9.8,0.9,4,3.8,1.9,1.3,7.6,3,1.1,0.7,1.7,22.1,121.1,159.3,0.1,-0.3,0,-0.2,1.9,3.4,-2.4,0,3.38,0,0,0,0,3.2,3.3,321.3,2.98,0,NA
"224",223," eco1",0,1,-37.4,4712.8,3866,261.2,52.2,111.3,117.9,4.7,344,10.4,218.3,43.7,1598.8,319.8,735.6,109.6,1515.3,86.1,216.3,17.7,63.5,199.7,3160.7,1288.9,10.5,1,4,3.8,1.9,1.3,7.6,3,1.1,0.7,1.7,22.1,121.2,159.5,0.1,-0.4,0,-0.3,2,3.7,-2.6,0,3.44,0.02,0.06,0,0,3.5,3.3,321.5,2.84,0,NA
"225",224," eco1",0,1,-39.3,4714.6,3947,279.9,56,121.4,120.2,4.31,344.6,11.2,231.2,46.2,1624.2,324.8,726.7,107.9,1516.5,86.8,216.5,17.8,63,199.8,3162,1289.8,11.1,1.1,4.1,3.9,1.8,1.3,7.6,3,1.1,0.7,1.7,22.1,121.2,159.6,0.1,-0.4,0,-0.3,2.2,4,-2.8,0,3.37,0,0,0,0,4.5,3.6,321.3,2.41,0,NA
"226",225," eco1",0,1,-28.4,4717,3961,248,49.6,120.9,120.7,4.42,345.2,10.2,229.4,45.9,1632.5,326.5,731,108.8,1523.5,90.9,217.5,18.8,63.3,200,3163,1290.7,11,1.1,4.1,3.9,1.8,1.3,7.6,3.2,1.1,0.7,1.7,22.2,121.3,159.8,0.1,-0.4,0,-0.3,2,3.6,-2.5,0,3.34,0.01,0.03,0,0,3.4,3.6,321.9,2.62,0,NA
"227",226," eco1",0,1,-22.1,4720.1,4001,260.7,52.1,120.2,121.4,4.75,346.1,11.1,234.3,46.9,1646.6,329.3,727,108.1,1525.4,89.8,217.8,18.4,63.7,200.3,3164.5,1291.6,11.3,1.1,4.1,3.9,1.8,1.3,7.6,3.1,1.1,0.7,1.8,22.2,121.4,159.9,0.1,-0.4,0,-0.3,2.2,3.9,-2.7,0,3.4,0.02,0.04,0,0,3.3,3.6,322.5,2.83,0,NA
"228",227," eco1",0,1,-39.1,4724.1,3981,235.4,47.1,122.8,122.3,4.31,346,9.3,224.5,44.9,1646.7,329.3,744.4,111.6,1539.4,97.6,219.9,20.3,64.8,200.7,3166.2,1292.4,10.8,1,4.1,3.9,1.9,1.3,7.7,3.4,1.1,0.8,1.8,22.3,121.4,160.1,0.1,-0.4,0,-0.2,1.9,3.2,-2.3,0,3.39,0.02,0.07,0,0,3.8,3.7,322.8,2.57,0,NA
"229",228," eco1",0,1,6.3,4730.2,3936,215.6,43.1,115.2,121.4,5.13,346.5,10.1,212.8,42.6,1637.4,327.5,751.1,112.8,1544.8,96.7,220.7,19.9,66.3,201.4,3169.3,1293.2,10.2,1,4.1,3.9,1.9,1.3,7.7,3.4,1.1,0.7,1.9,22.3,121.6,160.2,0.1,-0.4,0,-0.3,2.1,3.5,-2.4,0,3.38,0,0,0,0,2.2,3.4,324,3.22,0,NA
"230",229," eco1",0,1,-5.8,4734.8,3960,244.4,48.9,112.1,121.3,5.27,347,10.9,218.1,43.6,1643.2,328.6,747.6,112,1543.4,91.7,220.5,18.7,65.8,201.7,3173.2,1294.1,10.5,1,4.1,3.9,1.9,1.3,7.7,3.2,1.1,0.7,1.8,22.3,121.7,160.3,0.1,-0.4,0,-0.3,2.3,3.8,-2.6,0,3.38,0.01,0.03,0,0,2.9,3.4,324.2,3.4,0,NA
"231",230," eco1",0,1,-22.7,4737.7,4039,273.8,54.8,114.3,122,4.59,347.2,11.6,235.2,47,1663.6,332.7,736.6,109.7,1538.8,86.4,219.8,17.4,64.2,201.6,3176.7,1295.1,11.3,1.1,4.2,4,1.9,1.3,7.7,3,1.1,0.6,1.8,22.3,121.8,160.5,0.1,-0.4,0,-0.3,2.4,4,-2.8,0,3.36,0,0,0,0,4.1,3.4,323.5,3.23,0,NA
"232",231," eco1",0,1,-23.3,4740.6,4035,244.6,48.9,123.2,123.6,4.4,347.3,10.2,229.3,45.9,1667.2,333.4,742.8,111,1546.5,91.8,221,18.9,64.3,201.6,3178.7,1296,11,1.1,4.2,4,1.9,1.3,7.7,3.2,1.1,0.7,1.8,22.3,121.9,160.7,0.1,-0.4,0,-0.3,2,3.6,-2.5,0,3.42,0.02,0.04,0,0,3.9,3.7,323.8,2.55,0,NA
"233",232," eco1",0,1,12.2,4744.7,4011,228.8,45.8,117,123,5.16,347.9,10.9,222.1,44.4,1663.1,332.6,741.4,110.7,1547.4,90.2,221.1,18.4,64.7,201.8,3181.3,1296.9,10.7,1,4.2,4,1.9,1.3,7.7,3.1,1.1,0.7,1.8,22.4,122,160.8,0.1,-0.4,0,-0.3,2.2,3.8,-2.7,0,3.37,0,0,0,0,2.4,3.5,324.8,3.22,0,NA
"234",233," eco1",0,1,30.9,4748.8,3930,194.9,39,111.1,121.8,5.38,347.3,10,204.6,40.9,1642.7,328.5,747.8,111.9,1549.7,90.4,221.4,18.5,65.4,202,3183.6,1297.8,9.8,1,4.1,3.9,1.9,1.3,7.8,3.1,1.1,0.7,1.8,22.4,122.1,161,0.1,-0.4,0,-0.3,2,3.5,-2.5,0,3.39,0,0.04,0,0,2.5,3.3,325.3,3.48,0,NA
"235",234," eco1",0,1,-14,4752.1,3961,247.2,49.4,110.5,122,5.24,347.8,10.7,212.7,42.5,1649.2,329.8,746.3,111.6,1547.8,88,221.1,17.9,65,202,3186.4,1298.7,10.2,1,4.1,3.9,1.9,1.3,7.7,3.1,1.1,0.7,1.8,22.4,122.2,161.1,0.1,-0.4,0,-0.3,2.1,3.7,-2.6,0,3.39,0,0,0,0,3.2,3.3,325.3,3.38,0,NA
"236",235," eco1",0,1,-17.9,4754.4,4022,264.5,52.9,113.3,122.5,4.92,348.3,11.3,226.5,45.3,1664.2,332.8,738.1,109.9,1543.5,84.8,220.5,17.2,63.8,201.9,3189,1299.6,10.9,1.1,4.2,4,1.9,1.3,7.7,3,1.1,0.6,1.7,22.4,122.3,161.3,0.1,-0.4,0,-0.3,2.2,4,-2.8,0,3.4,0,0,0,0,3.7,3.4,325,3.19,0,NA
"237",236," eco1",0,1,-2.3,4757.1,3984,222.5,44.5,117.2,123,4.76,348,10,216,43.2,1656.9,331.4,745.4,111.4,1548.8,89.4,221.3,18.4,64.3,201.9,3190.4,1300.5,10.4,1,4.2,3.9,1.9,1.3,7.8,3.1,1.1,0.7,1.7,22.4,122.4,161.4,0.1,-0.4,0,-0.2,2,3.5,-2.5,0,3.42,0.03,0.07,0,0,3.4,3.5,325.3,2.91,0,NA
"238",237," eco1",0,1,-2.5,4759.5,4030,260.8,52.2,116.2,123.4,4.98,348.7,11.7,225,45,1669.2,333.8,733.7,109.1,1543.7,85.1,220.5,17.3,63.5,201.9,3192.6,1301.5,10.8,1,4.2,4,1.9,1.3,7.7,3,1.1,0.6,1.7,22.4,122.5,161.6,0.1,-0.4,0,-0.3,2.3,4.1,-2.9,0,3.42,0.04,0.09,0,0,3.3,3.5,325.5,3.05,0,NA
"239",238," eco1",0,1,31.5,4762.7,3905,176.4,35.3,112.8,122.2,5.03,347.8,9.2,196.8,39.4,1638.7,327.7,749.7,112.3,1551.5,91.1,221.6,18.8,64.7,202.1,3193.6,1302.3,9.5,0.9,4.1,3.9,1.9,1.3,7.8,3.2,1.1,0.7,1.7,22.4,122.5,161.7,0.1,-0.3,0,-0.2,1.8,3.3,-2.3,0,3.44,0.05,0.05,0,0,2.7,3.4,326.1,3.21,0,NA
"240",239," eco1",0,1,-4.4,4765.9,3930,241.6,48.3,108,121.8,5.27,348.5,10.8,204.7,40.9,1642.6,328.5,746.7,111.6,1547.5,87.3,221,17.8,64.6,202.3,3195.9,1303.2,9.8,1,4.1,3.9,1.9,1.3,7.7,3,1.1,0.7,1.7,22.4,122.6,161.9,0.1,-0.4,0,-0.3,2.1,3.8,-2.7,0,3.38,0,0,0,0,2.7,3.2,326.4,3.48,0,NA
"241",240," eco1",0,1,0.9,4768.2,3940,235.7,47.1,109.5,121.7,5.12,348.6,10.7,208.4,41.7,1643.5,328.7,744.1,111.1,1544.5,85.7,220.6,17.5,64.3,202.2,3197.6,1304.1,10,1,4.1,3.9,1.9,1.3,7.7,3,1.1,0.6,1.7,22.4,122.7,162,0.1,-0.4,0,-0.3,2.1,3.8,-2.7,0,3.43,0.03,0.08,0,0,3.2,3.3,326.4,3.33,0,NA
"242",241," eco1",0,1,-6.7,4770.1,3954,241.4,48.3,112.7,122.1,4.86,348.8,10.7,211.7,42.3,1646.9,329.4,742.3,110.7,1543.4,85.9,220.4,17.6,63.9,202.2,3199,1305,10.2,1,4.1,3.9,1.9,1.3,7.7,3,1.1,0.7,1.7,22.4,122.8,162.2,0.1,-0.4,0,-0.3,2.1,3.8,-2.7,0,3.38,0,0,0,0,3.6,3.4,326.3,3.04,0,NA
"243",242," eco1",0,1,25.5,4773.5,3873,188.9,37.8,106.4,120.5,5.37,348.7,9.5,195.9,39.2,1624.6,324.9,751.9,112.6,1545.9,87.7,220.8,18,64.8,202.4,3200.4,1305.8,9.4,0.9,4.1,3.9,1.9,1.3,7.7,3,1.1,0.7,1.7,22.4,122.8,162.3,0.1,-0.3,0,-0.2,1.8,3.4,-2.4,0,3.38,0,0,0,0,2,3.2,327.2,3.49,0,NA
"244",243," eco1",0,1,11.1,4777.2,3817,196.3,39.3,103.2,119.5,5.21,348.3,9.3,186.9,37.4,1607.1,321.4,762.5,114.6,1548.1,89.1,221.1,18.3,65.5,202.7,3202.3,1306.6,9,0.9,4,3.8,1.9,1.4,7.7,3.1,1.1,0.7,1.7,22.4,122.9,162.4,0.1,-0.3,0,-0.2,1.8,3.3,-2.3,0,3.42,0.05,0.06,0,0,2.7,3.1,327.3,3.45,0,NA
"245",244," eco1",0,1,-34.2,4780,3931,278.4,55.7,104.8,120,4.71,349.3,11.3,215.7,43.1,1632,326.4,749.9,112,1539.6,82.9,219.8,16.8,64.5,202.8,3205.2,1307.6,10.4,1,4.1,3.9,1.9,1.3,7.7,2.9,1.1,0.6,1.7,22.4,123,162.6,0.1,-0.4,0,-0.3,2.2,4,-2.8,0,3.39,0.02,0.04,0,0,3.7,3.1,326.7,3.26,0,NA
"246",245," eco1",0,1,19,4781.5,3905,219.8,44,111.4,120.3,4.83,349.2,10.6,209.8,42,1625.9,325.2,745.4,111.1,1537.9,83.6,219.5,17,63.9,202.6,3206.5,1308.5,10.1,1,4.1,3.9,1.9,1.3,7.7,2.9,1.1,0.6,1.7,22.4,123,162.7,0.1,-0.4,0,-0.3,2,3.8,-2.7,0,3.42,0.02,0.07,0,0,3.3,3.3,327,2.92,0,NA
"247",246," eco1",0,1,-31.1,4784,3899,229.5,45.9,111.9,120.5,4.53,349.5,9.2,208.1,41.6,1624.7,324.9,758.2,113.6,1545.3,90.1,220.6,18.7,64.4,202.7,3207.6,1309.3,10,1,4.1,3.9,1.9,1.4,7.7,3.1,1.1,0.7,1.7,22.4,123.1,162.9,0.1,-0.3,0,-0.2,1.8,3.3,-2.3,0,3.46,0.07,0.16,0,0,3.3,3.3,327.3,2.86,0,NA
"248",247," eco1",0,1,6.2,4787.9,3906,230.6,46.1,107.6,119.8,5.07,350.3,10.6,211.1,42.2,1624.9,325,753.3,112.6,1542.1,86.7,220.2,17.7,65,203.1,3209.6,1310.2,10.2,1,4.1,3.9,1.9,1.3,7.7,3,1.1,0.7,1.7,22.5,123.1,163,0.1,-0.4,0,-0.3,2.1,3.7,-2.6,0,3.4,0.04,0.09,0,0,2.5,3.2,327.9,3.22,0,NA
"249",248," eco1",0,1,-24,4790.3,3937,248.2,49.6,112.9,120.7,4.58,350.4,10.3,217.4,43.5,1633.3,326.7,753.6,112.6,1543.8,88.1,220.4,18.1,64.5,203.1,3211.6,1311.1,10.5,1,4.1,3.9,1.9,1.3,7.7,3.1,1.1,0.7,1.7,22.5,123.2,163.2,0.1,-0.4,0,-0.3,2,3.6,-2.6,0,3.34,0.01,0.03,0,0,3.9,3.4,327.7,2.8,0,NA
"250",249," eco1",0,1,39.9,4794,3829,177.8,35.6,109.1,119.5,4.9,349.8,9.5,193.7,38.7,1606.3,321.3,761.5,114.1,1548,90.7,221,18.7,65.5,203.4,3213.2,1311.9,9.3,0.9,4,3.8,1.9,1.4,7.7,3.2,1.1,0.7,1.8,22.5,123.3,163.3,0.1,-0.3,0,-0.2,1.9,3.4,-2.4,0,3.4,0.04,0.09,0,0,2.5,3.3,328.4,3.15,0,NA
"251",250," eco1",0,1,14.2,4797.9,3806,210.9,42.2,103.4,118.5,5.32,350.2,10.1,191.5,38.3,1597.4,319.5,761.9,114.1,1546.1,88.1,220.7,18,65.9,203.7,3215.5,1312.8,9.2,0.9,4,3.8,1.9,1.4,7.7,3.1,1.1,0.7,1.8,22.5,123.3,163.5,0.1,-0.4,0,-0.3,2,3.5,-2.5,0,3.39,0,0,0,0,2.3,3.1,329,3.46,0,NA
"252",251," eco1",0,1,35.7,4801.2,3744,188.1,37.6,99.9,117.2,5.47,349.8,9.8,181.9,36.4,1577.9,315.6,763.2,114.3,1543.5,86.1,220.3,17.5,65.9,203.8,3217.8,1313.6,8.7,0.8,4,3.8,1.9,1.4,7.7,3,1.1,0.6,1.7,22.5,123.4,163.6,0.1,-0.3,0,-0.2,1.9,3.5,-2.4,0,3.43,0.03,0.1,0,0,2.3,3,329.2,3.63,0,NA
"253",252," eco1",0,1,28,4803.9,3695,188.3,37.7,95.4,115.7,5.58,349.7,9.5,176.9,35.4,1560.1,312,765.7,114.7,1540,84.3,219.8,17.1,65.8,203.8,3219.9,1314.4,8.5,0.8,3.9,3.7,1.9,1.4,7.7,2.9,1.1,0.6,1.7,22.5,123.5,163.7,0.1,-0.3,0,-0.2,1.9,3.4,-2.4,0,3.39,0,0,0,0,2.2,2.9,329.4,3.76,0,NA
"254",253," eco1",0,1,17.8,4805,3706,216.2,43.2,96.2,115.2,5.35,349.7,10.4,184.5,36.9,1557.4,311.5,757,112.9,1531.7,80.4,218.5,16.3,64.5,203.5,3221.6,1315.3,8.9,0.9,3.9,3.7,1.9,1.4,7.7,2.8,1.1,0.6,1.6,22.5,123.5,163.9,0.1,-0.4,0,-0.2,2,3.7,-2.6,0,3.42,0.03,0.06,0,0,2.9,2.9,329.1,3.56,0,NA
"255",254," eco1",0,1,-57.7,4805.3,3842,286.9,57.4,105.9,116.8,4.38,350.6,10.7,216.3,43.3,1589.7,317.9,746.3,110.8,1526.4,79.8,217.7,16.2,63.4,203.2,3222.4,1316.3,10.4,1,4,3.8,1.9,1.3,7.6,2.8,1.1,0.6,1.6,22.5,123.6,164,0.1,-0.4,0,-0.2,2,3.9,-2.7,0,3.42,0.02,0.03,0,0,4.5,3.2,328.2,2.79,0,NA
"256",255," eco1",0,1,29.2,4805,3814,215.1,43,111.2,117.2,4.69,350.6,10.8,208.3,41.7,1584.4,316.9,736.7,109.1,1523.7,81,217.3,16.6,62.8,202.9,3222.1,1317.2,10,1,4,3.8,1.9,1.3,7.6,2.8,1.1,0.6,1.6,22.5,123.6,164.2,0.1,-0.4,0,-0.3,2,3.9,-2.8,0,3.36,0,0,0,0,3.2,3.3,328.7,2.79,0,NA
