"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"58",57," eco1",0,1,26.5,4321.4,4723,208.4,41.7,121.4,141.5,3.41,277.4,7.1,334.4,66.9,1885.4,377.1,1035.3,207.1,1412.7,71.6,216.2,21.1,82.3,188.5,2891.3,1159.3,12.8,1.3,2.6,2.2,1.5,1.2,7.1,1.6,1.1,0.6,1.3,20.1,82.8,137.8,0.2,-0.5,0,-0.4,1.4,2.8,-3.2,0,3.4,0,0,0,0,1.4,3.4,255.8,2.24,0,NA
"59",58," eco1",0,1,-91,4356.6,4892,345.7,69.1,123.1,143,3.08,280.4,8.4,377.2,75.4,1922.2,384.4,1020.5,204.1,1399.1,66.4,214.9,19.3,80.5,190.1,2925.9,1160.1,14.5,1.4,2.7,2.3,1.4,1.2,7,1.5,1.1,0.6,1.3,20.3,84.2,137.9,0.2,-0.6,0,-0.4,1.6,3.4,-3.8,0,3.41,0.01,0.03,0,0,2.4,3.5,256.9,1.99,0,NA
"60",59," eco1",0,1,-40.4,4388.8,4930,291.4,58.3,130,143.6,2.9,281.6,8.6,387.1,77.4,1930.1,386,1013.6,202.7,1394.7,66.2,214.7,19.4,80,191.4,2956.5,1161,14.8,1.4,2.7,2.3,1.4,1.2,7,1.5,1.1,0.6,1.2,20.4,85,138.1,0.2,-0.5,0,-0.3,1.5,3.8,-3.7,0,3.4,0.04,0.06,0,0,3,3.7,257.7,1.7,0,NA
"61",60," eco1",0,1,-19,4417.8,4869,249.6,49.9,134,144,2.85,282.1,7.8,373,74.6,1915.9,383.2,1021.7,204.4,1402.1,70.2,215.9,20.9,80.3,192.7,2983,1161.8,14.3,1.4,2.7,2.3,1.4,1.2,7,1.6,1.1,0.6,1.2,20.6,85.7,138.2,0.2,-0.5,0,-0.3,1.3,3.5,-3.4,0,3.4,0.04,0.05,0,0,2.8,3.8,258.8,1.66,0,NA
"62",61," eco1",0,1,-82.1,4449.4,4976,328.2,65.6,133.3,144.9,2.97,284.8,8.4,397.2,79.4,1941.7,388.3,1016.5,203.3,1400.1,69.3,216,20.5,80.2,194.4,3012.1,1162.6,15.2,1.5,2.7,2.3,1.4,1.2,7,1.5,1.1,0.6,1.3,20.8,86.8,138.3,0.2,-0.6,0,-0.4,1.5,3.5,-3.8,0,3.44,0.02,0.04,0,0,2.2,3.8,260.4,1.83,0,NA
"63",62," eco1",0,1,-80.7,4480.3,5078,335.3,67.1,140.2,147,2.83,286.5,9.1,417.9,83.6,1969,393.8,1009.7,202,1400.1,69.3,216.3,20.5,79.8,196,3041.1,1163.5,16,1.6,2.8,2.3,1.4,1.2,7,1.5,1.1,0.6,1.3,21,87.5,138.5,0.2,-0.6,0,-0.3,1.6,4.1,-3.9,0,3.43,0.02,0.07,0,0,3.2,4,261.3,1.65,0,NA
"64",63," eco1",0,1,48.9,4509.4,4903,204.7,40.9,141.2,145.8,2.99,286.2,8.2,374.9,75,1929.7,385.9,1015.1,203,1408.9,72.4,217.6,21.6,81.2,197.5,3066.3,1164.3,14.4,1.4,2.7,2.3,1.4,1.2,7.1,1.6,1.1,0.7,1.3,21.1,88.4,138.6,0.2,-0.5,0,-0.3,1.4,3.6,-3.6,0,3.35,0,0,0,0,2.3,4,262.8,1.76,0,NA
"65",64," eco1",0,1,-11.1,4537.8,4892,269,53.8,129.9,144,3.64,288.5,8.3,374.1,74.8,1925.6,385.1,1011.5,202.3,1405,70.2,217.4,20.7,80.7,199,3092.9,1165.2,14.3,1.4,2.7,2.3,1.4,1.2,7,1.6,1.1,0.6,1.3,21.4,89.8,138.7,0.2,-0.6,0,-0.4,1.5,3.3,-3.8,0,3.42,0.03,0.04,0,0,0.7,3.7,265.2,2.49,0,NA
"66",65," eco1",0,1,-1,4564.4,4845,248.1,49.6,127.5,142.8,3.47,289.5,7.9,365.8,73.2,1911.8,382.4,1013.6,202.7,1404,69.7,217.5,20.5,80.9,200.3,3117.2,1166,14,1.4,2.7,2.2,1.4,1.2,7,1.5,1.1,0.6,1.3,21.6,91.1,138.9,0.2,-0.5,0,-0.4,1.4,3.2,-3.6,0,3.39,0,0.03,0,0,1.7,3.6,266.6,2.3,0,NA
"67",66," eco1",0,1,-7,4590.3,4805,251.4,50.3,127.7,142.6,3.2,290.5,7.9,358.7,71.7,1899.9,380,1016.4,203.3,1404.1,69.8,217.8,20.6,81.1,201.6,3140.7,1166.9,13.7,1.3,2.7,2.2,1.4,1.2,7,1.5,1.1,0.6,1.3,21.8,92.4,139,0.2,-0.5,0,-0.4,1.4,3.2,-3.6,0,3.41,0,0.02,0,0,2.2,3.6,267.9,2.03,0,NA
"68",67," eco1",0,1,-54.4,4616,4894,312.1,62.4,127.3,142.9,3.15,292.9,8.7,381.2,76.2,1919.3,383.9,1008.1,201.6,1396.5,67.3,217,19.8,79.9,202.7,3165.6,1167.8,14.6,1.4,2.7,2.3,1.4,1.2,7,1.5,1.1,0.6,1.2,21.9,93.7,139.2,0.2,-0.5,0,-0.4,1.5,3.6,-3.9,0,3.38,0.01,0.01,0,0,2.1,3.6,269.3,2.01,0,NA
"69",68," eco1",0,1,-16.2,4640.2,4863,259.1,51.8,130.8,142.9,3.11,293.8,8.3,374.8,75,1911.1,382.2,1011.7,202.3,1399,68.9,217.6,20.4,80.4,203.9,3187.2,1168.6,14.4,1.4,2.7,2.2,1.4,1.2,7,1.5,1.1,0.6,1.2,22,94.6,139.3,0.2,-0.5,0,-0.3,1.4,3.6,-3.6,0,3.38,0,0,0,0,2.5,3.7,270.5,1.85,0,NA
"70",69," eco1",0,1,34.2,4664.1,4795,234.6,46.9,125.8,141.1,3.47,295,8.6,361.6,72.3,1892.1,378.4,1004.2,200.9,1392,66.8,216.9,19.6,80,205,3209.7,1169.5,13.9,1.4,2.6,2.2,1.4,1.2,7,1.5,1.1,0.6,1.2,22.2,95.8,139.5,0.2,-0.5,0,-0.4,1.5,3.6,-3.9,0,3.46,0.05,0.11,0,0,1.4,3.6,272.3,2.27,0,NA
"71",70," eco1",0,1,24,4685.8,4706,221.7,44.3,123.4,139.9,3.37,295.6,7.9,344.6,68.9,1867.5,373.5,1007.7,201.5,1391.2,67.5,216.9,19.9,80.1,205.9,3229.3,1170.4,13.2,1.3,2.6,2.2,1.4,1.2,7,1.5,1.1,0.6,1.2,22.3,97,139.6,0.2,-0.5,0,-0.4,1.4,3.3,-3.6,0,3.38,0,0,0,0,2,3.5,273.7,2.12,0,NA
"72",71," eco1",0,1,-58.1,4707.4,4814,315.1,63,123.6,140.6,3.3,298.1,8.8,372.3,74.5,1890.7,378.1,998.4,199.7,1381.8,65.2,215.9,19.2,78.9,206.8,3250.3,1171.3,14.3,1.4,2.6,2.2,1.4,1.2,6.9,1.4,1.1,0.6,1.2,22.5,98.2,139.8,0.2,-0.5,0,-0.4,1.5,3.7,-3.9,0,3.38,0.01,0.02,0,0,2,3.5,275,2.14,0,NA
"73",72," eco1",0,1,6.5,4727.6,4796,257.7,51.5,126.3,140.2,3.25,299.2,8.8,369.7,73.9,1884.5,376.9,991,198.2,1375.7,64.8,215.2,19.1,78.3,207.6,3269.5,1172.2,14.2,1.4,2.6,2.2,1.4,1.2,6.9,1.4,1.1,0.6,1.2,22.6,99.4,139.9,0.2,-0.5,0,-0.4,1.5,3.7,-3.9,0,3.38,0.01,0.02,0,0,2.1,3.6,276.3,2.03,0,NA
"74",73," eco1",0,1,45.9,4746.9,4669,207.7,41.5,127.7,139.7,3.19,299,8.5,341.6,68.3,1852.8,370.6,993.1,198.6,1376.8,66.7,215.5,19.8,79.1,208.5,3286.2,1173.1,13.1,1.3,2.6,2.2,1.4,1.2,6.9,1.5,1.1,0.6,1.2,22.7,100.1,140.1,0.2,-0.5,0,-0.3,1.3,3.8,-3.7,0,3.35,0,0,0,0,2.5,3.6,277.3,1.91,0,NA
"75",74," eco1",0,1,-29.5,4765.4,4743,295.5,59.1,121.6,139,3.59,301.5,9.1,361.9,72.4,1867.5,373.5,981.4,196.3,1365.2,63.7,214.1,18.7,77.7,209.2,3304.4,1174.1,13.9,1.4,2.6,2.2,1.4,1.2,6.8,1.4,1.1,0.6,1.2,22.8,101.3,140.2,0.2,-0.5,0,-0.4,1.5,3.8,-4,0,3.42,0.03,0.09,0,0,1.3,3.4,279,2.41,0,NA
"76",75," eco1",0,1,-8.1,4782.2,4701,242.2,48.4,123.6,138.4,3.41,302.4,7.9,354.5,70.9,1855,371,988.8,197.8,1367.8,66.1,214.6,19.6,78.1,210.1,3319.1,1174.9,13.6,1.3,2.6,2.2,1.4,1.2,6.9,1.5,1.1,0.6,1.2,22.9,102.3,140.4,0.2,-0.5,0,-0.3,1.3,3.4,-3.5,0,3.38,0,0,0,0,2.1,3.5,280.1,2.12,0,NA
"77",76," eco1",0,1,-44.7,4799.3,4746,286.5,57.3,126,139.3,3.21,303.9,8.6,366,73.2,1864.7,372.9,989.7,197.9,1367.6,66.9,214.6,19.9,78,210.9,3334.5,1175.8,14,1.4,2.6,2.2,1.4,1.2,6.8,1.5,1.1,0.6,1.2,23,103.2,140.5,0.2,-0.5,0,-0.3,1.4,3.7,-3.7,0,3.42,0.04,0.05,0,0,2.5,3.6,281.1,1.97,0,NA
"78",77," eco1",0,1,-6.3,4816.7,4729,259.8,52,128.1,139.3,3.26,304.8,8.9,362.5,72.5,1860.4,372.1,988.1,197.6,1367.2,67.3,214.7,20,78.3,211.8,3349.8,1176.7,13.9,1.4,2.6,2.2,1.4,1.2,6.8,1.5,1.1,0.6,1.2,23.1,104,140.7,0.2,-0.5,0,-0.3,1.4,3.9,-3.7,0,3.39,0,0,0,0,2.4,3.6,282.3,1.96,0,NA
"79",78," eco1",0,1,-87.4,4833.8,4888,347.2,69.4,131.3,141.3,3.2,307.4,9.6,397.9,79.6,1899.6,379.9,978.4,195.7,1362.3,65.9,214.1,19.4,77.5,212.7,3365.9,1177.7,15.2,1.5,2.7,2.2,1.4,1.2,6.8,1.5,1.1,0.6,1.2,23.2,104.8,140.8,0.2,-0.6,0,-0.4,1.5,4.2,-4,0,3.41,0.02,0.03,0,0,2.6,3.7,283.2,1.94,0,NA
"80",79," eco1",0,1,30.9,4849.4,4808,234,46.8,131.5,140,3.34,307.9,9,378.7,75.7,1881.3,376.3,975.9,195.2,1362.5,66.7,214.2,19.7,77.5,213.4,3379.8,1178.7,14.5,1.4,2.6,2.2,1.4,1.2,6.8,1.5,1.1,0.6,1.2,23.4,105.8,141,0.2,-0.5,0,-0.4,1.4,3.8,-3.8,0,3.37,0,0,0,0,2.1,3.7,284.6,2.05,0,NA
"81",80," eco1",0,1,6.3,4864.8,4742,238.5,47.7,129.6,139.7,3.48,308.7,8.4,363.5,72.7,1865.6,373.1,982.1,196.4,1367.2,68.7,214.9,20.4,78.4,214.3,3392.6,1179.5,13.9,1.4,2.6,2.2,1.4,1.2,6.8,1.5,1.1,0.6,1.2,23.5,106.7,141.1,0.2,-0.5,0,-0.4,1.4,3.5,-3.6,0,3.43,0.03,0.06,0,0,1.9,3.7,286.1,2.18,0,NA
"82",81," eco1",0,1,-30.4,4880.2,4771,279.2,55.8,126.1,139.3,3.72,310.5,8.8,371.4,74.3,1871.4,374.3,982.5,196.5,1366.3,67.9,214.8,20.1,78.5,215.1,3406.1,1180.5,14.2,1.4,2.6,2.2,1.4,1.2,6.8,1.5,1.1,0.6,1.2,23.6,107.7,141.3,0.2,-0.5,0,-0.4,1.4,3.7,-3.7,0,3.44,0.04,0.07,0,0,1.6,3.6,287.5,2.43,0,NA
"83",82," eco1",0,1,1.2,4894.9,4780,271.9,54.4,128.4,139.7,3.41,311.4,9.5,373.5,74.7,1873.2,374.6,973.4,194.7,1360.3,65.8,214.1,19.3,77.4,215.8,3420.2,1181.5,14.3,1.4,2.6,2.2,1.4,1.1,6.8,1.5,1.1,0.6,1.2,23.7,108.6,141.4,0.2,-0.5,0,-0.4,1.5,4,-4,0,3.38,0.01,0.03,0,0,2.6,3.6,288.3,2.13,0,NA
"84",83," eco1",0,1,38.7,4908.1,4708,229.1,45.8,124.6,138,3.85,312.2,9.2,358.8,71.8,1854.3,370.9,969,193.8,1355.5,65,213.6,19.1,77.3,216.2,3432.2,1182.4,13.7,1.3,2.6,2.2,1.4,1.1,6.8,1.4,1.1,0.6,1.2,23.7,109.6,141.6,0.2,-0.5,0,-0.4,1.4,3.9,-3.8,0,3.46,0.05,0.12,0,0,1.4,3.5,289.8,2.54,0,NA
"85",84," eco1",0,1,-37.7,4920.5,4734,276.9,55.4,126,138.8,3.57,313.4,8.6,365.7,73.1,1859.5,371.9,974.1,194.8,1357.5,66.7,213.9,19.7,77.5,216.7,3443,1183.3,14,1.4,2.6,2.2,1.4,1.1,6.8,1.5,1.1,0.6,1.2,23.8,110.4,141.8,0.2,-0.5,0,-0.4,1.3,3.7,-3.6,0,3.38,0,0,0,0,2.4,3.6,290.7,2.26,0,NA
"86",85," eco1",0,1,-82.3,4933.8,4866,335.5,67.1,132.1,141.1,3.28,315.1,9.7,394.6,78.9,1892.8,378.6,970.2,194,1356.5,66.7,213.8,19.7,77.3,217.4,3454.8,1184.3,15.1,1.5,2.6,2.2,1.4,1.1,6.8,1.5,1.1,0.6,1.2,23.9,111,141.9,0.2,-0.5,0,-0.3,1.5,4.3,-3.9,0,3.41,0,0,0,0,3.2,3.7,291.2,1.92,0,NA
"87",86," eco1",0,1,-5.7,4946.9,4813,252.2,50.4,136.1,141.3,3.33,315.5,9,379.6,75.9,1882.7,376.5,977.4,195.5,1365.2,69.9,214.9,20.8,78.2,218.2,3465.3,1185.2,14.5,1.4,2.6,2.2,1.4,1.2,6.8,1.5,1.1,0.6,1.2,24,111.5,142.1,0.2,-0.5,0,-0.3,1.4,4,-3.6,0,3.41,0.01,0.02,0,0,2.7,3.9,292.2,1.97,0,NA
"88",87," eco1",0,1,-14.8,4960.5,4804,267.8,53.6,131.4,140.6,3.72,316.9,9,376.7,75.3,1881.3,376.3,979.9,196,1368.1,69.9,215.3,20.7,78.7,219.1,3476.6,1186.1,14.4,1.4,2.6,2.2,1.4,1.2,6.9,1.5,1.1,0.6,1.3,24.1,112.3,142.2,0.2,-0.5,0,-0.4,1.4,3.8,-3.6,0,3.4,0,0.03,0,0,1.6,3.7,293.7,2.43,0,NA
"89",88," eco1",0,1,-102,4973.9,4976,361.1,72.2,136.7,143.5,3.38,319.1,10,413.4,82.7,1925.6,385.1,974.6,194.9,1367.6,68.8,215.3,20.3,78,219.8,3488.9,1187.2,15.8,1.5,2.7,2.3,1.4,1.2,6.8,1.5,1.1,0.6,1.2,24.2,112.9,142.4,0.2,-0.6,0,-0.4,1.6,4.3,-3.9,0,3.42,0.01,0.02,0,0,3.1,3.9,294.2,2.04,0,NA
"90",89," eco1",0,1,12.8,4987.2,4888,239.8,48,138.2,142.7,3.55,319.4,8.9,390.2,78,1907.6,381.5,982.2,196.4,1376.9,71.4,216.6,21.2,79,220.6,3499.5,1188.1,15,1.5,2.7,2.2,1.4,1.2,6.9,1.6,1.1,0.6,1.3,24.3,113.7,142.5,0.2,-0.5,0,-0.4,1.4,3.8,-3.6,0,3.44,0.02,0.03,0,0,2.2,3.9,295.5,2.13,0,NA
"91",90," eco1",0,1,42.9,4999.7,4851,251.1,50.2,128.3,140.6,4.37,320.7,10.2,382.4,76.5,1897.6,379.5,968.9,193.8,1366.7,66.5,215.3,19.4,77.7,221.1,3511.8,1189.1,14.7,1.4,2.7,2.2,1.4,1.1,6.8,1.5,1.1,0.6,1.2,24.4,114.6,142.7,0.2,-0.6,0,-0.4,1.6,4.3,-4.1,0,3.37,0.03,0.04,0,0,0.7,3.6,297.3,3.02,0,NA
"92",91," eco1",0,1,3.6,5010.9,4780,237.4,47.5,130,140.7,3.87,320.6,8.6,366.4,73.3,1880.4,376.1,980.1,196,1373.6,69.4,216.3,20.5,78.5,221.5,3520.8,1190,14,1.4,2.6,2.2,1.4,1.2,6.9,1.5,1.1,0.6,1.2,24.4,115.3,142.9,0.2,-0.5,0,-0.4,1.3,3.6,-3.4,0,3.39,0,0,0,0,2.5,3.7,297.8,2.49,0,NA
"93",92," eco1",0,1,-38.9,5022.9,4824,290,58,128.3,140.9,3.92,322.1,9.2,377.3,75.5,1890.3,378.1,982.2,196.4,1373.6,68.9,216.3,20.3,78.7,222.2,3531,1191,14.5,1.4,2.6,2.2,1.4,1.2,6.9,1.5,1.1,0.6,1.2,24.5,116,143,0.2,-0.5,0,-0.4,1.4,3.9,-3.6,0,3.42,0.04,0.04,0,0,1.9,3.6,298.8,2.56,0,NA
"94",93," eco1",0,1,-11.7,5034.7,4800,262.7,52.5,132.4,141.5,3.46,322.4,9.1,371,74.2,1885.3,377.1,987.4,197.5,1378.2,70.3,216.9,20.9,79.1,222.8,3540.9,1191.9,14.2,1.4,2.6,2.2,1.4,1.2,6.9,1.6,1.1,0.6,1.3,24.6,116.7,143.2,0.2,-0.5,0,-0.4,1.4,3.8,-3.6,0,3.41,0.01,0.06,0,0,2.9,3.7,299.4,2.12,0,NA
"95",94," eco1",0,1,-72.6,5046.5,4933,338.5,67.7,133,142.9,3.56,324.7,10,400.5,80.1,1918.4,383.7,980.8,196.2,1374.8,68.3,216.6,20.1,78.2,223.3,3552,1192.9,15.3,1.5,2.7,2.3,1.4,1.2,6.9,1.5,1.1,0.6,1.2,24.6,117.5,143.4,0.2,-0.6,0,-0.4,1.6,4.2,-3.9,0,3.43,0.02,0.08,0,0,2.3,3.8,300.4,2.23,0,NA
"96",95," eco1",0,1,-68.9,5057.8,5045,339.5,67.9,141.6,145.5,3.33,325.9,10.6,421.9,84.4,1949.5,389.9,975.1,195,1375.7,68.5,216.7,20.2,77.8,223.8,3562.2,1194,16.2,1.6,2.7,2.3,1.4,1.2,6.9,1.5,1.1,0.6,1.2,24.7,117.8,143.5,0.2,-0.6,0,-0.4,1.6,4.8,-4,0,3.4,0.03,0.03,0,0,3.5,4,300.7,1.9,0,NA
"97",96," eco1",0,1,-40.9,5069.2,5077,310,62,147.7,147.4,3.29,326.6,10.5,423,84.6,1963.3,392.7,975.4,195.1,1382.9,70.8,217.7,21,78,224.4,3571.7,1195,16.2,1.6,2.7,2.3,1.4,1.2,6.9,1.6,1.1,0.6,1.3,24.7,118,143.7,0.2,-0.6,0,-0.3,1.5,4.7,-3.9,0,3.37,0.02,0.06,0,0,3.3,4.2,301.2,1.9,0,NA
"98",97," eco1",0,1,-39,5080.8,5096,298.4,59.7,142.6,146.8,3.9,328.3,9.6,423.6,84.7,1971.7,394.3,980.8,196.2,1390.2,72.3,218.7,21.5,78.6,225.1,3581,1196,16.2,1.6,2.8,2.3,1.4,1.2,7,1.6,1.1,0.6,1.3,24.8,118.7,143.9,0.2,-0.6,0,-0.4,1.5,4,-3.7,0,3.41,0.01,0.06,0,0,1.4,4,302.9,2.54,0,NA
"99",98," eco1",0,1,-51.4,5092.8,5098,295.5,59.1,146.1,148.3,3.4,328.8,9.2,419.3,83.9,1977.1,395.4,994.7,198.9,1404.7,76,220.6,22.7,79.4,226,3590.5,1196.9,16.1,1.6,2.8,2.3,1.4,1.2,7,1.7,1.1,0.7,1.3,24.9,119.3,144,0.2,-0.5,0,-0.4,1.4,3.9,-3.5,0,3.36,0.01,0.03,0,0,3.1,4.1,303.5,2.07,0,NA
"100",99," eco1",0,1,-28.3,5107.1,5087,287.1,57.4,144.1,148.3,3.73,329.9,9.5,413,82.6,1978.1,395.6,1002.5,200.5,1414,76.4,221.8,22.7,81,227.1,3601.1,1197.9,15.8,1.5,2.8,2.3,1.4,1.2,7.1,1.7,1.1,0.7,1.3,25.1,120,144.2,0.2,-0.6,0,-0.4,1.5,4,-3.6,0,3.4,0,0,0,0,2,4.1,304.9,2.33,0,NA
"101",100," eco1",0,1,27.1,5121.1,4978,234.6,46.9,139.1,146.7,4.06,330.1,9.3,386.5,77.3,1953.4,390.7,1011.8,202.4,1422,76.5,223,22.7,82.1,228.1,3612.1,1198.8,14.8,1.4,2.7,2.3,1.4,1.2,7.1,1.7,1.1,0.7,1.4,25.2,120.7,144.3,0.2,-0.6,0,-0.4,1.5,3.9,-3.5,0,3.43,0.03,0.07,0,0,1.6,3.9,306.2,2.66,0,NA
"102",101," eco1",0,1,-47.5,5134.3,5032,309.7,61.9,137,147.4,3.96,331.4,9.8,398.1,79.6,1967,393.4,1014.8,203,1424.2,74.9,223.3,22.1,81.4,228.8,3624.2,1199.8,15.3,1.5,2.7,2.3,1.4,1.2,7.1,1.7,1.1,0.7,1.3,25.2,121.4,144.5,0.2,-0.6,0,-0.4,1.6,4,-3.7,0,3.42,0.02,0.04,0,0,2.2,3.9,307,2.64,0,NA
"103",102," eco1",0,1,-19.1,5147.7,5022,281.2,56.2,138.1,147.4,3.9,332.2,9.6,395,79,1965.8,393.2,1019.8,204,1428.6,74.8,224,22.1,81.7,229.4,3635.7,1200.8,15.1,1.5,2.7,2.3,1.4,1.2,7.2,1.7,1.1,0.7,1.3,25.3,122.1,144.7,0.2,-0.6,0,-0.4,1.5,4,-3.6,0,3.42,0.04,0.06,0,0,2.2,3.9,307.9,2.52,0,NA
"104",103," eco1",0,1,11.8,5161,4942,243.8,48.8,135.5,146.3,3.94,332.4,9.2,376.5,75.3,1946.3,389.3,1029.5,205.9,1435.2,75.7,224.9,22.4,82.3,230.1,3646.7,1201.7,14.4,1.4,2.7,2.3,1.4,1.2,7.2,1.7,1.1,0.7,1.3,25.4,122.7,144.8,0.2,-0.5,0,-0.4,1.5,3.8,-3.4,0,3.4,0.04,0.07,0,0,2,3.8,308.9,2.61,0,NA
"105",104," eco1",0,1,-33.4,5174.8,4974,292,58.4,130.9,145.7,4.3,333.9,9.5,385.7,77.1,1952.4,390.5,1032.6,206.5,1435.2,73.7,225,21.7,82.4,230.9,3658.8,1202.7,14.8,1.4,2.7,2.3,1.4,1.2,7.2,1.6,1.1,0.7,1.3,25.5,123.4,145,0.2,-0.6,0,-0.4,1.5,3.9,-3.5,0,3.48,0.08,0.12,0,0,1.4,3.7,310,2.91,0,NA
"106",105," eco1",0,1,29.4,5188.5,4888,235.6,47.1,131.4,144.8,4.08,333.7,9.4,367.4,73.5,1930.2,386,1036.3,207.3,1436.7,73.2,225.3,21.5,83.1,231.5,3670.2,1203.7,14.1,1.4,2.7,2.3,1.5,1.2,7.2,1.6,1.1,0.7,1.3,25.5,124,145.1,0.2,-0.5,0,-0.4,1.5,3.9,-3.5,0,3.43,0.03,0.07,0,0,2.3,3.7,310.6,2.65,0,NA
"107",106," eco1",0,1,24.4,5200.8,4828,240.4,48.1,125.6,143,4.43,334.4,9.4,357.2,71.4,1912.1,382.4,1037.9,207.6,1434.1,71.7,225.1,21.1,82.6,232,3681.6,1204.6,13.7,1.3,2.7,2.2,1.5,1.2,7.2,1.6,1.1,0.6,1.3,25.6,124.6,145.3,0.2,-0.5,0,-0.4,1.5,3.9,-3.5,0,3.41,0.04,0.09,0,0,1.3,3.6,311.7,3.07,0,NA
"108",107," eco1",0,1,3.8,5213.4,4813,259.4,51.9,123.9,142.3,4.36,335,9.5,357.8,71.6,1904.7,380.9,1037.1,207.4,1429.6,69.9,224.6,20.5,82.7,232.5,3692.6,1205.6,13.7,1.3,2.7,2.2,1.5,1.2,7.2,1.5,1.1,0.6,1.3,25.6,125.2,145.4,0.2,-0.5,0,-0.4,1.5,4,-3.5,0,3.38,0,0,0,0,1.9,3.5,312.4,2.95,0,NA
"109",108," eco1",0,1,67.9,5224.9,4689,207,41.4,124.3,141.1,4.19,334.4,9.5,332.9,66.6,1871.3,374.3,1034.5,206.9,1425,68.9,224.1,20.2,82.7,232.8,3702.9,1206.6,12.8,1.2,2.6,2.2,1.4,1.2,7.1,1.5,1.1,0.6,1.3,25.6,125.8,145.6,0.2,-0.5,0,-0.4,1.4,4,-3.6,0,3.35,0,0,0,0,2.1,3.5,312.9,2.78,0,NA
"110",109," eco1",0,1,55.8,5234.8,4536,177.5,35.5,112.6,137.1,4.83,334.5,8.1,305.5,61.1,1826.5,365.3,1049.1,209.8,1426.4,70.3,224.3,20.8,82.7,233.1,3711.5,1207.4,11.7,1.1,2.6,2.1,1.5,1.2,7.1,1.6,1.1,0.6,1.3,25.7,126.3,145.7,0.2,-0.4,0,-0.3,1.2,3.4,-3,0,3.43,0.01,0.04,0,0,0.4,3.2,314.2,3.51,0,NA
"111",110," eco1",0,1,22.1,5245.7,4537,243.8,48.8,107.7,135.4,4.98,335.5,9.4,314.9,63,1817.9,363.6,1040.4,208.1,1411.3,65.4,222.4,19.1,82.3,233.5,3721.5,1208.4,12.1,1.2,2.5,2.1,1.5,1.2,7.1,1.4,1.1,0.6,1.2,25.7,126.8,145.9,0.2,-0.5,0,-0.4,1.4,4,-3.5,0,3.44,0.02,0.05,0,0,1,3,314.9,3.62,0,NA
"112",111," eco1",0,1,46.3,5253.5,4524,235.2,47,107.7,133.9,4.64,335.7,9.9,320.1,64,1806.3,361.3,1024.2,204.8,1392.3,61.2,220.1,17.8,80.3,233.3,3730.5,1209.4,12.3,1.2,2.5,2.1,1.4,1.2,7,1.4,1.1,0.5,1.2,25.7,127.4,146.1,0.2,-0.5,0,-0.4,1.4,4.2,-3.7,0,3.37,0,0,0,0,1.9,3,314.9,3.3,0,NA
"113",112," eco1",0,1,-56.3,5260.2,4630,303.8,60.8,117.7,136.2,3.65,336.6,9.3,348.3,69.7,1828,365.6,1019.7,203.9,1386.2,62.6,219.3,18.4,79.3,233.2,3737.3,1210.4,13.3,1.3,2.6,2.2,1.4,1.2,6.9,1.4,1.1,0.6,1.2,25.7,127.8,146.2,0.2,-0.5,0,-0.3,1.3,4,-3.5,0,3.39,0,0,0,0,3.4,3.3,314.6,2.28,0,NA
"114",113," eco1",0,1,-71.2,5266.7,4792,341.8,68.4,126.7,138.7,3.46,338.4,10.5,385.6,77.1,1867.1,373.4,1004.7,200.9,1378,62.7,218.2,18.5,78.2,233.3,3743.8,1211.5,14.8,1.4,2.6,2.2,1.4,1.2,6.9,1.4,1.1,0.6,1.1,25.7,128.1,146.4,0.2,-0.5,0,-0.3,1.4,4.6,-3.9,0,3.43,0.02,0.08,0,0,3.3,3.6,314.8,2.03,0,NA
"115",114," eco1",0,1,-37.2,5273.6,4829,292.5,58.5,134.9,140.3,3.48,339.1,10,391.1,78.2,1878.8,375.8,1003.8,200.8,1382.7,66.7,218.8,19.9,78.9,233.6,3748.6,1212.5,15,1.5,2.6,2.2,1.4,1.2,6.9,1.5,1.1,0.6,1.2,25.8,128.1,146.6,0.2,-0.5,0,-0.3,1.3,4.5,-3.6,0,3.4,0,0,0,0,3.2,3.8,315.2,1.99,0,NA
