"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"164",163," eco1",0,1,-36.6,2762.9,5638,173.2,17.3,84.3,65.5,2.92,212.2,5.6,1.1,0.1,2649.2,264.9,315.3,31.5,816.1,55.5,61.1,5,39.2,84.9,1456.8,1182,0,0,5.3,0.8,0.6,0.1,4.1,1.9,0.3,0.2,1.2,9,44.8,141.1,0.1,-0.3,0,-0.1,1.5,2,-1.4,0,3.47,0.01,0.06,0,0,3.8,2,205.4,1.49,0,NA
"165",164," eco1",0,1,-38.1,2766.8,5685,168.8,16.9,80.8,66.1,2.94,212.3,5.4,1.3,0.1,2671,267.1,315.7,31.6,824.5,55.9,61.8,5,39.2,85.1,1460.1,1182.4,0.1,0,5.3,0.8,0.6,0.1,4.1,1.9,0.3,0.2,1.2,8.9,44.6,141.2,0.1,-0.3,0,0,1.4,1.9,-1.3,0,3.38,0,0.01,0,0,3.7,1.9,205.3,1.5,0,NA
"166",165," eco1",0,1,55.9,2768.1,5612,61.2,6.1,30.4,65,3.51,212.7,4.1,0.3,0,2637.8,263.8,323.3,32.3,811.2,43.7,60.7,3.7,38,85,1462.3,1182.8,0,0,5.3,0.8,0.6,0.1,4.1,1.5,0.3,0.1,1,9.2,45,141.2,0.1,-0.2,0,-0.1,1.2,1.2,-1.5,0,3.38,0.01,0.04,0,0,1.3,0.7,205.9,2.19,0,NA
"167",166," eco1",0,1,81.9,2767.4,5502,23.2,2.3,11.4,63.6,4.14,212.9,3.5,0,0,2586.2,258.6,333.3,33.3,791.1,31.5,58.9,2.5,36.2,84.7,1463.5,1183.1,0,0,5.2,0.8,0.7,0.1,4,1.1,0.3,0.1,0.8,9.3,45.2,141.3,0.1,-0.1,0,0,0.9,1.2,-1.4,0,3.43,0,0.03,0,0,0.5,0.3,206.2,2.92,0,NA
"168",167," eco1",0,1,74.7,2765.7,5425,46,4.6,19.5,62.6,4.2,212.9,3.9,2.6,0.3,2547.5,254.8,330.5,33,770.6,24.2,57.2,1.9,34.2,84.2,1463.8,1183.5,0.1,0,5.1,0.8,0.7,0.1,3.9,0.8,0.3,0.1,0.7,9.4,45.5,141.3,0.1,-0.1,0,0,0.9,1.5,-1.6,0,3.39,0,0.07,0,0,0.9,0.5,206.1,3.05,0,NA
"169",168," eco1",0,1,-77.7,2767.7,5499,189.9,19,91.2,63.9,2.88,212.5,4.4,2.6,0.3,2582.4,258.2,328.7,32.9,787.7,42.9,58.7,4,35.6,84.3,1464,1183.8,0.1,0,5.2,0.8,0.7,0.1,3.9,1.4,0.3,0.1,0.8,9.4,45.4,141.4,0.1,-0.2,0,0,0.8,1.9,-1.5,0,3.34,0,0.02,0,0,4.1,2.1,205.7,1.65,0,NA
"170",169," eco1",0,1,-14.6,2770.8,5502,129.1,12.9,64,63.9,3.03,212.8,4.5,0.5,0.1,2585.6,258.6,330.8,33.1,791.9,46,59,4.2,37,84.6,1465,1184.2,0,0,5.2,0.8,0.7,0.1,4,1.5,0.3,0.1,0.9,9.4,45.3,141.4,0.1,-0.2,0,0,1,1.8,-1.4,0,3.42,0,0.02,0,0,2.8,1.5,206,1.65,0,NA
"171",170," eco1",0,1,-42.1,2774.5,5561,173.7,17.4,81.2,64.6,2.87,212.8,5.3,2.7,0.3,2611.4,261.1,325,32.5,800.6,50.2,59.8,4.6,37.9,85,1467.1,1184.6,0.1,0,5.2,0.8,0.7,0.1,4,1.7,0.3,0.2,1,9.2,45.2,141.5,0.1,-0.3,0,-0.1,1.2,2,-1.4,0,3.35,0,0,0,0,3.7,1.9,206,1.5,0,NA
"172",171," eco1",0,1,-7.7,2777.4,5581,140.5,14.1,66.6,64.7,3.08,213.2,5.2,3.5,0.3,2619.8,262,321.2,32.1,801.9,48.1,59.9,4.3,37.9,85.2,1469.3,1185,0.1,0,5.2,0.8,0.6,0.1,4,1.6,0.3,0.1,1,9.3,45.2,141.5,0.1,-0.3,0,-0.1,1.3,1.9,-1.6,0,3.42,0.01,0.01,0,0,3,1.6,206.3,1.65,0,NA
"173",172," eco1",0,1,-3.8,2779.3,5566,115.5,11.6,57.9,64.6,3.13,213.4,4.3,1,0.1,2615.2,261.5,327.9,32.8,803.8,48.2,60,4.3,37.8,85.3,1470.9,1185.3,0,0,5.2,0.8,0.7,0.1,4,1.6,0.3,0.2,1,9.4,45.4,141.6,0.1,-0.2,0,-0.1,1.1,1.5,-1.4,0,3.46,0.03,0.1,0,0,2.5,1.4,206.6,1.8,0,NA
"174",173," eco1",0,1,78.5,2779.6,5476,40.9,4.1,19.8,63.4,3.9,213.8,4.1,0.9,0.1,2573.1,257.3,330.3,33,784.9,35.1,58.4,2.9,36.5,85.1,1472.2,1185.7,0,0,5.1,0.8,0.7,0.1,3.9,1.2,0.3,0.1,0.9,9.5,45.7,141.7,0.1,-0.2,0,-0.1,1,1.4,-1.5,0,3.38,0,0,0,0,0.9,0.5,207.1,2.56,0,NA
"175",174," eco1",0,1,-26.6,2781.2,5501,145.8,14.6,70.3,64,3.2,213.7,4.5,0.6,0.1,2584.9,258.5,328.7,32.9,790.7,42.1,58.9,3.8,36.8,85.1,1473.2,1186.1,0,0,5.2,0.8,0.7,0.1,4,1.4,0.3,0.1,0.9,9.6,45.8,141.7,0.1,-0.2,0,-0.1,1,1.7,-1.6,0,3.43,0.01,0.08,0,0,3.2,1.7,207,1.86,0,NA
"176",175," eco1",0,1,21.8,2782.3,5476,100.1,10,47.9,63.6,3.35,214,4.4,0.7,0.1,2573.4,257.3,327.7,32.8,785,39.3,58.4,3.5,36.6,85.1,1474.1,1186.4,0,0,5.1,0.8,0.7,0.1,3.9,1.3,0.3,0.1,0.9,9.6,46,141.8,0.1,-0.2,0,-0.1,1,1.7,-1.6,0,3.42,0.01,0.03,0,0,2.2,1.1,207.3,1.98,0,NA
"177",176," eco1",0,1,76.1,2781.3,5373,27.3,2.7,13.8,62.2,4.05,214.3,3.5,0,0,2525.4,252.5,335.7,33.6,766.9,29.5,56.9,2.4,35.4,84.9,1474.3,1186.8,0,0,5.1,0.8,0.7,0.1,3.8,1,0.3,0.1,0.8,9.7,46.2,141.8,0,-0.1,0,0,0.8,1.3,-1.3,0,3.43,0,0.03,0,0,0.6,0.3,207.7,2.8,0,NA
"178",177," eco1",0,1,41.8,2779.8,5337,84.3,8.4,39.3,61.8,3.82,214.2,4.3,1.2,0.1,2507.4,250.7,328,32.8,755.7,28.4,55.9,2.4,34.2,84.6,1473.8,1187.2,0,0,5,0.8,0.7,0.1,3.8,1,0.3,0.1,0.7,9.7,46.4,141.9,0.1,-0.2,0,0,0.9,1.7,-1.7,0,3.38,0.01,0.03,0,0,1.8,0.9,207.6,2.58,0,NA
"179",178," eco1",0,1,-24,2779.9,5371,146.6,14.7,68.2,62.3,3.2,214.3,4.6,3.4,0.3,2521.4,252.1,321.5,32.2,759.6,36.5,56.3,3.3,34.7,84.6,1473,1187.6,0.1,0,5,0.8,0.6,0.1,3.8,1.2,0.3,0.1,0.8,9.7,46.6,142,0.1,-0.2,0,-0.1,0.9,1.9,-1.7,0,3.42,0.01,0.02,0,0,3.1,1.6,207.6,1.85,0,NA
"180",179," eco1",0,1,-52.1,2781.8,5431,175.1,17.5,83.9,63.1,2.91,214.3,5.1,3.5,0.4,2549.3,254.9,317.5,31.8,771.8,46.1,57.3,4.3,36.1,84.9,1472.8,1188,0.1,0,5.1,0.8,0.6,0.1,3.9,1.5,0.3,0.1,0.9,9.5,46.4,142,0.1,-0.2,0,0,1,2.1,-1.4,0,3.37,0.01,0.05,0,0,3.7,2,207.5,1.53,0,NA
"181",180," eco1",0,1,-16.5,2783.8,5442,137.6,13.8,69.2,63.3,3.08,214.4,4.9,0.3,0,2557.6,255.8,317.8,31.8,777.6,48.2,57.8,4.4,37.1,85.1,1473.2,1188.3,0,0,5.1,0.8,0.6,0.1,3.9,1.6,0.3,0.2,1,9.4,46.3,142.1,0.1,-0.2,0,-0.1,1.1,1.9,-1.4,0,3.39,0,0,0,0,3,1.6,207.8,1.65,0,NA
"182",181," eco1",0,1,-34.1,2785.8,5488,160.9,16.1,75.6,63.8,2.98,214.5,5.2,2,0.2,2577.5,257.7,315.9,31.6,785.1,50.6,58.5,4.6,37.4,85.4,1474.2,1188.7,0.1,0,5.2,0.8,0.6,0.1,3.9,1.7,0.3,0.2,1,9.4,46.2,142.1,0.1,-0.3,0,-0.1,1.2,2,-1.4,0,3.43,0.01,0.05,0,0,3.5,1.8,207.8,1.61,0,NA
"183",182," eco1",0,1,-28.7,2787.2,5549,155.1,15.5,62.5,63.9,3.16,215.3,5.1,13.9,1.4,2594.2,259.4,314.5,31.5,785.6,47.5,58.5,4.2,37.3,85.5,1475.4,1189.1,0.6,0,5.2,0.8,0.6,0.1,3.9,1.6,0.3,0.1,1,9.4,46.2,142.2,0.1,-0.3,0,-0.1,1.3,1.8,-1.6,0,3.36,0,0,0,0,2.8,1.5,208,1.73,0,NA
"184",183," eco1",0,1,78.6,2786.8,5424,34.4,3.4,29.9,62.8,3.93,215.3,3.9,0.5,0,2549.2,254.9,321.7,32.2,774.1,39,57.6,3.3,36.3,85.3,1475.7,1189.5,0,0,5.1,0.8,0.6,0.1,3.9,1.3,0.3,0.1,0.9,9.5,46.5,142.2,0.1,-0.2,0,-0.1,1,1.4,-1.4,0,3.42,0,0.06,0,0,0.7,0.7,208.7,2.65,0,NA
"185",184," eco1",0,1,-16.4,2787.5,5433,129.2,12.9,62,63.2,3.36,215.3,4.3,0.5,0.1,2553.2,255.3,324.3,32.4,777.7,43,57.9,3.8,36.4,85.3,1476,1189.8,0,0,5.1,0.8,0.7,0.1,3.9,1.4,0.3,0.1,0.9,9.6,46.7,142.3,0.1,-0.2,0,-0.1,1,1.6,-1.5,0,3.42,0,0.03,0,0,2.8,1.5,208.6,2.01,0,NA
"186",185," eco1",0,1,-21.5,2789.1,5471,150.7,15.1,69.1,63.6,3.2,215.5,5.2,3.8,0.4,2568,256.8,319.4,31.9,781,44.7,58.1,4,36.7,85.4,1476.8,1190.2,0.2,0,5.1,0.8,0.6,0.1,3.9,1.5,0.3,0.1,1,9.6,46.7,142.4,0.1,-0.2,0,-0.1,1.2,2,-1.6,0,3.38,0,0.02,0,0,3.2,1.6,208.6,1.75,0,NA
"187",186," eco1",0,1,-55.1,2791.8,5522,174.8,17.5,86.8,64.3,2.96,215.3,5.1,0.9,0.1,2594.6,259.5,320.3,32,795.6,53.2,59.4,4.9,37.7,85.7,1477.8,1190.6,0,0,5.2,0.8,0.6,0.1,4,1.8,0.3,0.2,1.1,9.4,46.5,142.4,0.1,-0.3,0,0,1.2,2,-1.2,0,3.42,0.01,0.03,0,0,3.8,2,208.6,1.54,0,NA
"188",187," eco1",0,1,-53.7,2795.7,5593,184,18.4,85.7,65.1,2.89,215.3,5.6,3.5,0.4,2625.2,262.5,318.3,31.8,807.2,55.9,60.4,5.1,38.8,86,1479.9,1191,0.1,0,5.3,0.8,0.6,0.1,4,1.9,0.3,0.2,1.1,9.3,46.2,142.5,0.1,-0.3,0,0,1.4,2.1,-1.3,0,3.37,0.01,0.05,0,0,3.9,2,208.4,1.45,0,NA
"189",188," eco1",0,1,62.9,2796.5,5519,63.1,6.3,33.8,64.1,3.57,215.7,4.5,0,0,2594,259.4,320.8,32.1,794.2,43.2,59.3,3.7,37.9,85.9,1481.3,1191.4,0,0,5.2,0.8,0.6,0.1,4,1.5,0.3,0.1,1,9.5,46.5,142.5,0.1,-0.2,0,-0.1,1.2,1.4,-1.6,0,3.35,0,0,0,0,1.4,0.8,209,2.19,0,NA
"190",189," eco1",0,1,25.3,2795.7,5503,103.6,10.4,47.1,63.8,3.47,215.9,4.7,2.7,0.3,2584,258.4,318.1,31.8,786.1,38.8,58.6,3.3,36.1,85.7,1482.1,1191.8,0.1,0,5.2,0.8,0.6,0.1,3.9,1.3,0.3,0.1,0.9,9.6,46.8,142.6,0.1,-0.2,0,-0.1,1.2,1.6,-1.7,0,3.35,0,0,0,0,2.2,1.1,209.1,2.21,0,NA
"191",190," eco1",0,1,4.1,2795.7,5498,121.5,12.1,59.8,64,3.34,216,4.7,1.2,0.1,2583.2,258.3,316.3,31.6,785.2,40,58.5,3.5,35.9,85.6,1482.1,1192.2,0,0,5.2,0.8,0.6,0.1,3.9,1.3,0.3,0.1,0.9,9.7,47,142.7,0.1,-0.2,0,-0.1,1.1,1.8,-1.7,0,3.41,0,0,0,0,2.6,1.4,209.3,1.93,0,NA
"192",191," eco1",0,1,-15.9,2796.5,5508,132.8,13.3,64,64.1,3.17,216.1,4.6,0.9,0.1,2588.2,258.8,318.7,31.9,788.3,43.5,58.8,3.9,36.3,85.6,1482,1192.6,0,0,5.2,0.8,0.6,0.1,3.9,1.5,0.3,0.1,0.9,9.7,47,142.7,0.1,-0.2,0,-0.1,1,1.8,-1.5,0,3.38,0,0.02,0,0,2.9,1.5,209.4,1.79,0,NA
"193",192," eco1",0,1,18.6,2796.9,5485,102.6,10.3,49.5,63.8,3.37,216.4,4.6,0.7,0.1,2577.7,257.8,319.7,32,783.6,40.6,58.4,3.6,36.2,85.5,1482.2,1192.9,0,0,5.2,0.8,0.6,0.1,3.9,1.4,0.3,0.1,0.9,9.8,47.2,142.8,0.1,-0.2,0,-0.1,1.1,1.7,-1.6,0,3.42,0.01,0.03,0,0,2.2,1.2,209.7,1.97,0,NA
"194",193," eco1",0,1,39.2,2796.4,5436,77.6,7.8,37.6,63.2,3.64,216.6,4.2,0.3,0,2554.9,255.5,322,32.2,774,35.9,57.5,3.1,35.7,85.4,1482,1193.3,0,0,5.1,0.8,0.6,0.1,3.9,1.2,0.3,0.1,0.8,9.8,47.4,142.8,0.1,-0.2,0,-0.1,1,1.6,-1.5,0,3.43,0.01,0.06,0,0,1.7,0.9,210,2.28,0,NA
"195",194," eco1",0,1,49.5,2794.9,5376,66.1,6.6,31.7,62.5,3.85,216.7,4.1,0.3,0,2526.8,252.7,323.3,32.3,761.7,31.2,56.5,2.7,34.8,85.1,1481.3,1193.7,0,0,5.1,0.8,0.6,0.1,3.8,1.1,0.3,0.1,0.7,9.8,47.6,142.9,0.1,-0.2,0,0,0.9,1.6,-1.5,0,3.43,0.01,0.07,0,0,1.5,0.7,210.1,2.55,0,NA
"196",195," eco1",0,1,-16.9,2794.3,5398,135.7,13.6,62.5,62.8,3.3,216.7,4.5,2.8,0.3,2534.6,253.5,320.6,32.1,763.7,37.2,56.7,3.4,34.7,85.1,1480.4,1194.1,0.1,0,5.1,0.8,0.6,0.1,3.8,1.3,0.3,0.1,0.8,9.8,47.7,143,0.1,-0.2,0,-0.1,0.9,1.8,-1.6,0,3.4,0.01,0.06,0,0,2.9,1.5,210,1.99,0,NA
"197",196," eco1",0,1,52.3,2793.2,5335,66.9,6.7,34.8,62,3.74,216.9,4.2,0.2,0,2507.3,250.7,320,32,752.5,32.4,55.7,2.8,34.5,85,1479.3,1194.4,0,0,5,0.8,0.6,0.1,3.8,1.1,0.3,0.1,0.8,9.8,47.9,143,0.1,-0.2,0,-0.1,0.9,1.6,-1.5,0,3.4,0,0,0,0,1.5,0.8,210.4,2.37,0,NA
"198",197," eco1",0,1,-95.7,2792.6,5513,219.7,22,73,62.9,3.19,218.3,5.2,32.7,3.3,2558.7,255.9,312.1,31.2,757.3,39.2,56.1,3.6,34.6,85,1478.2,1194.9,1.4,0.1,5.1,0.8,0.6,0.1,3.8,1.3,0.3,0.1,0.8,9.8,47.8,143.1,0.1,-0.2,0,-0.1,1,2.1,-1.7,0,3.36,0,0,0,0,3.4,1.7,210.2,1.81,0,NA
"199",198," eco1",0,1,-19.2,2795,5474,141.1,14.1,95.9,63.6,3.2,217.8,5,4.5,0.5,2568.4,256.8,313,31.3,777.1,52.4,57.9,4.9,36.7,85.3,1477.7,1195.2,0.2,0,5.1,0.8,0.6,0.1,3.9,1.8,0.3,0.2,1,9.7,47.8,143.2,0.1,-0.3,0,-0.1,1.1,1.9,-1.4,0,3.41,0,0.04,0,0,2.9,2.3,211,1.77,0,NA
"200",199," eco1",0,1,-80.4,2799.3,5560,211.2,21.1,105.5,65,2.86,217.4,5.9,0.4,0,2613.3,261.3,311.1,31.1,798.9,61.2,59.7,5.7,38.8,85.9,1479,1195.7,0,0,5.2,0.8,0.6,0.1,4,2.1,0.3,0.2,1.2,9.4,47.4,143.2,0.1,-0.3,0,0,1.4,2.3,-1.1,0,3.38,0,0,0,0,3.5,2.5,210.6,1.38,0,NA
"201",200," eco1",0,1,-69.9,2803.6,5643,199.4,19.9,94.5,65.9,2.81,217.3,5.8,1.6,0.2,2651.1,265.1,312.6,31.3,815.6,64.1,61.1,5.9,39.8,86.4,1481.4,1196.1,0.1,0,5.3,0.8,0.6,0.1,4.1,2.2,0.3,0.2,1.3,9.1,47.1,143.3,0.1,-0.3,0,0,1.5,2.1,-1.1,0,3.38,0,0,0,0,4.4,2.2,210.4,1.33,0,NA
"202",201," eco1",0,1,-20.5,2807.2,5681,158.9,15.9,75,66.2,3.11,217.4,5.8,2.9,0.3,2667.5,266.8,312,31.2,820.2,57.9,61.5,5.1,39.6,86.6,1484.5,1196.5,0.1,0,5.3,0.8,0.6,0.1,4.1,1.9,0.3,0.2,1.3,9.2,47,143.3,0.1,-0.3,0,-0.1,1.6,2,-1.4,0,3.41,0.01,0.02,0,0,3.4,1.8,210.4,1.59,0,NA
"203",202," eco1",0,1,5,2809.1,5679,128.1,12.8,63.1,66.2,3.27,217.6,5.3,1.3,0.1,2667.9,266.8,313.5,31.4,819.6,51.8,61.4,4.5,38.8,86.6,1486.8,1196.9,0.1,0,5.3,0.8,0.6,0.1,4.1,1.7,0.3,0.2,1.2,9.4,47.1,143.4,0.1,-0.3,0,-0.1,1.5,1.7,-1.6,0,3.38,0,0.02,0,0,2.8,1.5,210.6,1.81,0,NA
"204",203," eco1",0,1,55.7,2808.8,5615,70.3,7,34.9,65.4,3.75,217.8,4.6,0.2,0,2639.1,263.9,317.2,31.7,806.3,40.8,60.3,3.4,37.2,86.3,1488,1197.2,0,0,5.3,0.8,0.6,0.1,4,1.4,0.3,0.1,1,9.6,47.4,143.4,0.1,-0.2,0,-0.1,1.2,1.5,-1.6,0,3.4,0,0,0,0,1.6,0.8,211,2.35,0,NA
"205",204," eco1",0,1,-20,2809.3,5646,150.7,15.1,70.4,65.8,3.24,217.8,5.1,2.2,0.2,2651.7,265.2,315,31.5,808.7,43.8,60.5,3.8,36.6,86.2,1488.8,1197.7,0.1,0,5.3,0.8,0.6,0.1,4,1.5,0.3,0.1,1,9.7,47.5,143.5,0.1,-0.2,0,-0.1,1.2,1.9,-1.7,0,3.4,0.01,0.03,0,0,3.2,1.7,210.8,1.86,0,NA
"206",205," eco1",0,1,65.3,2808.4,5562,51.2,5.1,26.2,64.7,3.88,218,4.1,0.5,0.1,2613.6,261.4,320.9,32.1,793,34.5,59.1,2.9,35.7,85.9,1488.7,1198,0,0,5.2,0.8,0.6,0.1,4,1.2,0.3,0.1,0.8,9.7,47.7,143.6,0.1,-0.2,0,-0.1,1,1.5,-1.5,0,3.39,0,0,0,0,1.1,0.6,211.3,2.52,0,NA
"207",206," eco1",0,1,-6.5,2808.3,5568,127.6,12.8,59.6,64.9,3.44,218.1,4.5,2.2,0.2,2615.1,261.5,320.8,32.1,792.4,38,59.1,3.3,35.6,85.8,1488.5,1198.4,0.1,0,5.2,0.8,0.6,0.1,4,1.3,0.3,0.1,0.8,9.8,47.9,143.6,0.1,-0.2,0,-0.1,1,1.7,-1.6,0,3.39,0,0,0,0,2.7,1.4,211.2,2.06,0,NA
"208",207," eco1",0,1,-10.2,2809.2,5568,126.2,12.6,61.5,64.9,3.29,218.2,4.5,1.2,0.1,2615.8,261.6,323.7,32.4,794.4,41.8,59.2,3.8,36.1,85.8,1488.5,1198.8,0.1,0,5.2,0.8,0.7,0.1,4,1.4,0.3,0.1,0.9,9.8,47.9,143.7,0.1,-0.2,0,-0.1,1,1.7,-1.5,0,3.48,0.03,0.07,0,0,2.7,1.4,211.4,1.89,0,NA
"209",208," eco1",0,1,39.8,2809.4,5515,78.2,7.8,38.5,64.3,3.6,218.4,4.3,0.3,0,2592.2,259.2,326.3,32.6,784.8,36.8,58.4,3.2,36,85.8,1488.5,1199.1,0,0,5.2,0.8,0.7,0.1,3.9,1.2,0.3,0.1,0.8,9.8,48.1,143.8,0.1,-0.2,0,-0.1,1,1.6,-1.5,0,3.43,0.01,0.06,0,0,1.7,0.9,211.7,2.23,0,NA
"210",209," eco1",0,1,81.3,2807.5,5418,33.6,3.4,16.4,63,4.17,218.5,3.9,0.1,0,2546.6,254.7,329.1,32.9,765,27.3,56.7,2.2,34.8,85.4,1487.8,1199.5,0,0,5.1,0.8,0.7,0.1,3.8,0.9,0.3,0.1,0.7,9.8,48.3,143.8,0.1,-0.1,0,0,0.8,1.5,-1.5,0,3.43,0.01,0.08,0,0,0.7,0.4,211.9,2.9,0,NA
"211",210," eco1",0,1,74.8,2804.4,5331,38.3,3.8,17.4,62,4.38,218.4,3.8,1.1,0.1,2504.6,250.5,329.3,32.9,745.8,21.7,55.1,1.7,33.3,85,1486.2,1199.9,0,0,5,0.8,0.7,0.1,3.7,0.7,0.3,0.1,0.6,9.8,48.4,143.9,0.1,-0.1,0,0,0.7,1.6,-1.5,0,3.37,0,0,0,0,0.8,0.4,211.8,3.14,0,NA
"212",211," eco1",0,1,52.9,2801.2,5270,61.5,6.2,29,61.3,4.2,218.2,3.9,1.7,0.2,2475.3,247.5,326.3,32.6,732.1,21.5,54,1.8,32.5,84.7,1483.8,1200.2,0.1,0,5,0.7,0.7,0.1,3.7,0.7,0.3,0.1,0.5,9.7,48.5,143.9,0.1,-0.1,0,0,0.6,1.6,-1.5,0,3.4,0,0.04,0,0,1.3,0.7,211.7,2.98,0,NA
"213",212," eco1",0,1,64.3,2797.6,5193,49.3,4.9,24.7,60.4,4.22,218,3.8,0.6,0.1,2440.5,244,323.3,32.3,716.9,20.2,52.7,1.7,31.9,84.4,1480.7,1200.6,0,0,4.9,0.7,0.6,0.1,3.6,0.7,0.3,0.1,0.5,9.7,48.6,144,0.1,-0.1,0,0,0.6,1.6,-1.5,0,3.38,0,0,0,0,1.1,0.6,211.6,2.99,0,NA
"214",213," eco1",0,1,-48.6,2796.5,5252,165.1,16.5,76.3,61.3,3.16,217.9,4.5,3.5,0.4,2465,246.5,316.9,31.7,726.7,34.4,53.6,3.2,33.2,84.4,1477.9,1201,0.1,0,4.9,0.7,0.6,0.1,3.6,1.2,0.3,0.1,0.7,9.7,48.5,144.1,0.1,-0.2,0,-0.1,0.7,1.9,-1.6,0,3.43,0.01,0.07,0,0,3.5,1.8,211.3,1.86,0,NA
"215",214," eco1",0,1,-74.9,2798,5325,188,18.8,91.2,62.2,2.8,217.7,5,2.6,0.3,2500.6,250.1,316.1,31.6,745.6,48.8,55.2,4.7,35.4,84.8,1476.4,1201.4,0.1,0,5,0.8,0.6,0.1,3.7,1.6,0.3,0.2,0.9,9.4,48.1,144.1,0.1,-0.2,0,0,0.9,2.1,-1.1,0,3.34,0,0.02,0,0,4.1,2.1,211.1,1.43,0,NA
"216",215," eco1",0,1,10.8,2798.9,5319,115.5,11.6,56.7,62.1,3.21,218.1,4.9,1.3,0.1,2498.6,249.9,313.5,31.4,744.9,44.8,55.2,4.1,36.2,85.1,1475.8,1201.8,0.1,0,5,0.8,0.6,0.1,3.7,1.5,0.3,0.1,1,9.5,48.1,144.2,0.1,-0.2,0,-0.1,1.1,1.8,-1.5,0,3.38,0,0.02,0,0,2.5,1.3,211.5,1.77,0,NA
"217",216," eco1",0,1,-96.4,2801.5,5425,217.7,21.8,104.2,63.5,2.74,217.8,5.5,1.6,0.2,2548.3,254.8,312.3,31.2,768.7,57.9,57.2,5.4,37.6,85.5,1476.2,1202.2,0.1,0,5.1,0.8,0.6,0.1,3.8,1.9,0.3,0.2,1.1,9.2,47.6,144.2,0.1,-0.2,0,0,1.2,2.2,-1,0,3.38,0,0,0,0,3.8,2.4,211.1,1.3,0,NA
"218",217," eco1",0,1,7,2803.1,5425,122.4,12.2,58.9,63.3,3.17,218.1,5.1,1.4,0.1,2548.6,254.9,311.9,31.2,768.4,50.8,57.2,4.5,37.8,85.7,1477,1202.6,0.1,0,5.1,0.8,0.6,0.1,3.8,1.7,0.3,0.2,1.1,9.3,47.6,144.3,0.1,-0.3,0,-0.1,1.3,1.8,-1.4,0,3.46,0.02,0.08,0,0,2.7,1.4,211.5,1.73,0,NA
"219",218," eco1",0,1,13.2,2803.4,5397,98.3,9.8,48.4,63,3.37,218.4,4.2,0.1,0,2536.7,253.7,318.7,31.9,766.6,46.7,57,4.1,37.3,85.6,1477.6,1202.9,0,0,5.1,0.8,0.6,0.1,3.8,1.6,0.3,0.1,1,9.5,47.8,144.3,0.1,-0.2,0,-0.1,1.1,1.4,-1.4,0,3.44,0.02,0.03,0,0,2.2,1.1,211.8,1.98,0,NA
"220",219," eco1",0,1,65.3,2801.7,5335,58.6,5.9,25.7,62.1,3.9,218.7,4.4,2.6,0.3,2505.1,250.5,317.9,31.8,750.3,34.9,55.6,2.9,35.5,85.3,1477.6,1203.3,0.1,0,5,0.8,0.6,0.1,3.8,1.2,0.3,0.1,0.9,9.6,48,144.4,0.1,-0.2,0,-0.1,1.1,1.5,-1.6,0,3.39,0,0.06,0,0,1.2,0.6,212,2.58,0,NA
"221",220," eco1",0,1,-75.3,2802.7,5411,190.1,19,91.3,63.3,2.96,218.3,4.9,2.6,0.3,2540.7,254.1,317.9,31.8,768.2,49.1,57.2,4.5,36.3,85.4,1477.4,1203.7,0.1,0,5.1,0.8,0.6,0.1,3.8,1.7,0.3,0.2,1,9.5,47.8,144.5,0.1,-0.2,0,-0.1,1.1,1.9,-1.3,0,3.34,0,0.02,0,0,4.1,2.1,211.6,1.63,0,NA
"222",221," eco1",0,1,-115,2805.5,5609,245.3,24.5,87.8,64.3,2.97,219.6,5.8,32.5,3.3,2603.9,260.4,311.8,31.2,780,52.5,58.2,4.8,37.3,85.7,1478.3,1204.1,1.4,0.1,5.2,0.8,0.6,0.1,3.9,1.8,0.3,0.2,1.1,9.3,47.5,144.5,0.1,-0.3,0,-0.1,1.4,2.2,-1.3,0,3.36,0,0,0,0,3.9,2.1,211.5,1.48,0,NA
"223",222," eco1",0,1,7.7,2808.8,5542,122.6,12.3,89.2,64.8,3.27,219.2,5.2,2.2,0.2,2602.9,260.3,313.3,31.3,795.2,57.4,59.5,5.2,38.7,86,1479.6,1204.5,0.1,0,5.2,0.8,0.6,0.1,4,1.9,0.3,0.2,1.2,9.5,47.6,144.6,0.1,-0.3,0,-0.1,1.3,1.7,-1.5,0,3.39,0,0,0,0,2.6,2.1,212.4,1.8,0,NA
