"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"173",172," eco1",0,1,21.9,1891.2,2904,29.8,6,11.7,32.7,4.34,180.7,1.7,36.3,7.3,1328.6,265.7,209,31.1,186.8,7.6,33,1.9,13.5,42.4,673.6,1161.8,1.1,0.2,2.4,2.5,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,24.8,138.6,0,0,0,0,0.2,0.7,-0.6,0,3.4,0.01,0.09,0,0,0.2,0.2,173.9,3.48,0,NA
"174",173," eco1",0,1,-34.3,1891.8,2963,73.5,14.7,12.4,33.4,3.93,180.8,1.6,46,9.2,1346.7,269.3,210.2,31.3,185.8,7.6,32.9,2,13.5,42.3,674,1162,1.4,0.2,2.5,2.5,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.5,24.8,138.7,0,0,0,0,0.2,0.7,-0.6,0,3.48,0.02,0.13,0,0,0.8,0.2,173.5,3.32,0,NA
"175",174," eco1",0,1,11.9,1892.7,2931,33.3,6.7,15,33.2,4.17,180.9,1.6,41,8.2,1336.8,267.4,212.4,31.7,186.9,8.4,33,2.2,13.8,42.4,674.4,1162.1,1.3,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.8,138.7,0,0,0,0,0.2,0.7,-0.5,0,3.43,0,0.08,0,0,0.3,0.3,173.8,3.13,0,NA
"176",175," eco1",0,1,-2.6,1893.5,2940,51.2,10.2,13.6,33.2,4.18,181,1.8,42.7,8.5,1339.4,267.9,210.8,31.4,186.1,8.2,32.9,2.1,13.7,42.4,675.1,1162.3,1.3,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.8,138.7,0,0,0,0,0.2,0.7,-0.6,0,3.4,0.01,0.09,0,0,0.3,0.2,173.9,3.29,0,NA
"177",176," eco1",0,1,45.9,1893.8,2878,15.7,3.1,12.4,32.4,4.45,180.9,2,35,7,1317.9,263.6,205,30.2,183.4,7.3,32.5,1.9,13.3,42.4,675.6,1162.6,1.1,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,24.8,138.8,0,0,0,0,0.2,0.8,-0.7,0,3.38,0,0.08,0,0,0,0.2,174.1,3.4,0,NA
"178",177," eco1",0,1,-27.5,1894,2925,67.2,13.4,12.2,33.1,4.1,180.9,1.6,43,8.6,1331.9,266.4,206.6,30.6,182.4,7.4,32.4,1.9,13.3,42.3,675.6,1162.7,1.3,0.2,2.4,2.5,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,24.8,138.8,0,0,0,0,0.2,0.7,-0.6,0,3.44,0,0.05,0,0,0.7,0.2,173.8,3.38,0,NA
"179",178," eco1",0,1,-39.6,1894.3,2991,80.3,16.1,15.3,33.8,3.82,181.1,1.7,51.8,10.4,1354.3,270.9,206.8,30.7,183,8.1,32.5,2.1,13.4,42.3,675.7,1162.9,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,24.9,138.8,0,0,0,0,0.2,0.7,-0.6,0,3.46,0.01,0.15,0,0,0.8,0.3,173.6,3.11,0,NA
"180",179," eco1",0,1,-39.4,1895.2,3040,74.9,15,17.7,34.3,3.84,181.5,1.5,56.6,11.3,1372.5,274.5,211.3,31.6,186.3,9.5,32.9,2.6,13.7,42.4,676,1163.1,1.7,0.3,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.9,138.9,0,0,0,0,0.2,0.6,-0.5,0,3.44,0.01,0.04,0,0,0.7,0.3,173.8,3,0,NA
"181",180," eco1",0,1,33.3,1896.2,2980,21.7,4.3,16.4,33.4,4.31,181.7,1.8,46.7,9.3,1354.3,270.9,210,31.3,187.2,9.4,33.1,2.5,13.7,42.6,676.6,1163.3,1.4,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.9,138.9,0,-0.1,0,0,0.2,0.7,-0.6,0,3.38,0,0,0,0,0,0.3,174.3,3.22,0,NA
"182",181," eco1",0,1,-25.4,1897.2,3025,71.5,14.3,16.2,34.2,4.1,181.8,1.9,51.9,10.4,1370.2,274,208.9,31,187.8,9.3,33.1,2.4,13.7,42.7,677.3,1163.5,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.9,138.9,0,-0.1,0,0,0.2,0.8,-0.6,0,3.36,0,0,0,0,0.7,0.3,174.2,3.26,0,NA
"183",182," eco1",0,1,28.1,1897.9,2973,24,4.8,15.1,33.4,4.35,181.7,1.8,44,8.8,1353.6,270.7,209.1,31.1,188.2,9.1,33.2,2.4,13.7,42.7,677.8,1163.7,1.4,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.9,138.9,0,0,0,0,0.2,0.7,-0.6,0,3.34,0,0.04,0,0,0.1,0.3,174.5,3.35,0,NA
"184",183," eco1",0,1,-25.2,1898.9,3011,66.6,13.3,14.7,34,4.11,181.8,1.7,49.2,9.8,1366.3,273.3,210.9,31.4,188.7,9.1,33.3,2.4,13.9,42.8,678.4,1163.8,1.5,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.9,139,0,0,0,0,0.2,0.7,-0.6,0,3.44,0,0.04,0,0,0.6,0.3,174.3,3.35,0,NA
"185",184," eco1",0,1,-6.9,1899.9,3010,48.8,9.8,15.6,33.9,4.15,181.9,1.6,48.3,9.7,1366.5,273.3,214.4,32.1,190.3,9.6,33.5,2.5,14,42.9,679,1164,1.5,0.2,2.5,2.5,0.4,0.3,1,0.3,0.2,0.1,0.2,4.6,25,139,0,0,0,0,0.2,0.6,-0.5,0,3.42,0.01,0.05,0,0,0.4,0.3,174.4,3.28,0,NA
"186",185," eco1",0,1,26.8,1900.9,2971,29.3,5.9,14.2,33.4,4.36,181.9,1.9,42.9,8.6,1353.6,270.7,211.4,31.5,189.3,8.8,33.4,2.3,13.9,42.9,679.9,1164.2,1.3,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,25,139,0,-0.1,0,0,0.2,0.8,-0.6,0,3.41,0,0.04,0,0,0.1,0.2,174.7,3.39,0,NA
"187",186," eco1",0,1,34.3,1901.6,2914,19.4,3.9,13.1,33,4.49,181.7,1.8,35.6,7.1,1334.2,266.8,210.5,31.3,188.2,8.3,33.2,2.1,13.8,42.9,680.6,1164.4,1.1,0.2,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,25,139.1,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0.07,0,0,0.1,0.2,174.8,3.47,0,NA
"188",187," eco1",0,1,10.6,1902.1,2902,37.8,7.6,10.8,32.8,4.34,181.5,1.7,36.1,7.2,1327.9,265.6,210.2,31.2,185.8,7.5,32.9,1.9,13.6,42.8,681,1164.6,1.1,0.2,2.4,2.5,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,25,139.1,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0.08,0,0,0.3,0.2,174.6,3.53,0,NA
"189",188," eco1",0,1,43.5,1902.1,2839,13.2,2.6,10.7,32.2,4.58,181.4,1.8,29.4,5.9,1305,261,207.1,30.6,182.9,6.8,32.5,1.7,13.3,42.7,681.3,1164.8,0.9,0.1,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,25,139.1,0,0,0,0,0.2,0.8,-0.6,0,3.42,0,0.03,0,0,0,0.2,174.9,3.49,0,NA
"190",189," eco1",0,1,42.4,1901.3,2787,16.4,3.3,8.8,31.7,4.62,181.1,1.9,25.5,5.1,1284.7,256.9,202,29.7,178.2,5.8,31.9,1.4,12.9,42.5,681,1165,0.8,0.1,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.6,25.1,139.2,0,0,0,0,0.2,0.8,-0.7,0,3.43,0.01,0.09,0,0,0,0.2,174.8,3.62,0,NA
"191",190," eco1",0,1,-37.2,1900.6,2857,74.3,14.9,9.3,32.3,3.99,181,1.6,38.5,7.7,1304.4,260.9,203.3,30,175.7,5.8,31.5,1.5,12.7,42.3,680.4,1165.2,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.6,25,139.2,0,0,0,0,0.2,0.7,-0.6,0,3.48,0.02,0.14,0,0,0.8,0.2,174.2,3.44,0,NA
"192",191," eco1",0,1,-18.9,1900.3,2884,58.7,11.7,13.3,32.7,3.96,181.3,1.6,42.8,8.6,1312.8,262.6,205.1,30.4,175.9,6.8,31.5,1.8,12.8,42.3,679.8,1165.3,1.3,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.6,25,139.2,0,0,0,0,0.1,0.7,-0.6,0,3.41,0.01,0.08,0,0,0.5,0.2,174.2,3.11,0,NA
"193",192," eco1",0,1,35.4,1899.9,2832,20.3,4.1,12.7,32,4.3,181.3,1.8,36.2,7.2,1295.1,259,201.6,29.7,174.5,6.8,31.3,1.8,12.8,42.3,679.3,1165.5,1.1,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.6,25,139.3,0,0,0,0,0.2,0.8,-0.6,0,3.39,0,0.04,0,0,0.1,0.2,174.6,3.28,0,NA
"194",193," eco1",0,1,25.7,1899,2803,29,5.8,10.9,31.7,4.37,181.2,1.9,34,6.8,1283.7,256.7,197.6,29,171.8,6.3,30.9,1.6,12.5,42.1,678.5,1165.7,1,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.6,25,139.3,0,0,0,0,0.2,0.8,-0.7,0,3.36,0,0,0,0,0.2,0.2,174.7,3.44,0,NA
"195",194," eco1",0,1,17.2,1897.9,2780,30.5,6.1,10.1,31.4,4.35,181.1,1.7,33,6.6,1273.6,254.7,197.3,29,169.6,6.1,30.6,1.6,12.5,42,677.5,1165.9,1,0.2,2.3,2.4,0.4,0.3,0.8,0.2,0.2,0.1,0.1,4.5,25,139.3,0,0,0,0,0.2,0.7,-0.6,0,3.38,0,0,0,0,0.2,0.2,174.6,3.48,0,NA
"196",195," eco1",0,1,-34.1,1897.3,2832,69,13.8,12.3,32.2,4.09,181.3,1.5,41.4,8.3,1289.8,258,200.6,29.7,169.9,6.9,30.6,1.8,12.6,42,676.6,1166.1,1.3,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,25,139.4,0,0,0,0,0.1,0.6,-0.5,0,3.4,0,0,0,0,0.7,0.2,174.4,3.26,0,NA
"197",196," eco1",0,1,-29.8,1896.8,2885,72.6,14.5,14.8,32.7,3.94,181.5,1.8,48.5,9.7,1307.9,261.6,199.5,29.5,170.4,7.5,30.7,2,12.7,42,675.8,1166.3,1.5,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,25,139.4,0,0,0,0,0.2,0.8,-0.6,0,3.36,0,0,0,0,0.7,0.3,174.3,3.11,0,NA
"198",197," eco1",0,1,31.2,1896.4,2828,19.6,3.9,14.8,32,4.29,181.6,1.7,39.6,7.9,1289.7,257.9,199.5,29.5,171.4,8,30.8,2.1,12.8,42,675.1,1166.5,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,25,139.4,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0.06,0,0,0.1,0.3,174.8,3.24,0,NA
"199",198," eco1",0,1,16.1,1895.9,2805,32.6,6.5,11.9,31.6,4.39,181.6,1.7,37.5,7.5,1280.9,256.2,198.9,29.4,170.4,7.5,30.6,2,12.8,42,674.5,1166.7,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.6,25,139.4,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0,0,0,0.2,0.2,174.9,3.46,0,NA
"200",199," eco1",0,1,28.9,1895.2,2762,22.1,4.4,10.9,31.2,4.5,181.4,1.7,33.2,6.6,1265.2,253,197.6,29.2,168.7,7,30.4,1.8,12.6,42,673.8,1166.9,1,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.2,0.1,0.2,4.5,25,139.5,0,0,0,0,0.2,0.7,-0.6,0,3.38,0,0,0,0,0.1,0.2,174.9,3.51,0,NA
"201",200," eco1",0,1,17.9,1894.2,2739,30.3,6.1,10,31,4.37,181.2,1.7,32.2,6.4,1255.4,251.1,196.8,29.1,166.6,6.5,30.1,1.6,12.4,41.8,672.9,1167,1,0.1,2.3,2.3,0.4,0.3,0.8,0.2,0.2,0.1,0.1,4.5,25,139.5,0,0,0,0,0.2,0.7,-0.6,0,3.4,0.01,0.09,0,0,0.2,0.2,174.8,3.54,0,NA
"202",201," eco1",0,1,-0.7,1893.3,2743,42.4,8.5,9.9,30.9,4.16,181.1,1.6,35,7,1254.2,250.8,198,29.3,165.1,6.4,29.9,1.6,12.4,41.7,672,1167.2,1.1,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,25,139.5,0,0,0,0,0.2,0.7,-0.5,0,3.36,0,0.04,0,0,0.4,0.2,174.6,3.45,0,NA
"203",202," eco1",0,1,20.7,1892.2,2719,30,6,10.4,30.7,4.29,181.1,1.8,33.6,6.7,1244.5,248.9,195.1,28.8,163,6.1,29.5,1.6,12.3,41.6,670.9,1167.4,1,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.9,139.6,0,0,0,0,0.2,0.8,-0.6,0,3.41,0,0.04,0,0,0.2,0.2,174.7,3.38,0,NA
"204",203," eco1",0,1,-7.9,1891.4,2724,43.3,8.7,10.1,30.7,4.09,181,1.4,36.5,7.3,1244.2,248.8,199.6,29.7,162.7,6.5,29.5,1.7,12.3,41.5,670,1167.6,1.1,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.9,139.6,0,0,0,0,0.1,0.6,-0.5,0,3.37,0.01,0.05,0,0,0.4,0.2,174.5,3.39,0,NA
"205",204," eco1",0,1,-2.4,1891,2729,44.7,8.9,11.7,30.8,4.09,181.1,1.6,38.2,7.6,1244.6,248.9,199.8,29.7,162.4,6.8,29.4,1.8,12.5,41.6,669.1,1167.7,1.2,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.9,139.6,0,0,0,0,0.2,0.7,-0.5,0,3.36,0,0.04,0,0,0.4,0.2,174.5,3.23,0,NA
"206",205," eco1",0,1,8.6,1890.1,2725,41,8.2,12.3,30.8,4.18,181.2,1.8,38.2,7.6,1242.5,248.5,196.3,29.1,161.5,6.7,29.3,1.8,12.4,41.5,668.2,1167.9,1.2,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.9,139.7,0,0,0,0,0.2,0.8,-0.6,0,3.47,0,0.1,0,0,0.3,0.2,174.6,3.28,0,NA
"207",206," eco1",0,1,8.6,1888.9,2719,41.7,8.3,13.1,30.9,4.26,181.2,1.8,37.6,7.5,1240.8,248.2,192.9,28.4,161.1,6.9,29.2,1.8,12.2,41.4,667.1,1168.1,1.2,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.9,139.7,0,0,0,0,0.2,0.8,-0.6,0,3.4,0.01,0.04,0,0,0.4,0.2,174.7,3.25,0,NA
"208",207," eco1",0,1,-9.6,1888,2730,47.3,9.5,11.5,30.7,4.08,181.2,1.5,40.2,8,1243.2,248.6,195.9,29.1,161.3,7.2,29.2,1.9,12.3,41.4,666.1,1168.3,1.2,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.8,139.7,0,0,0,0,0.2,0.6,-0.5,0,3.46,0.01,0.18,0,0,0.4,0.2,174.5,3.38,0,NA
"209",208," eco1",0,1,23.1,1887.2,2693,24.7,4.9,11.8,30.4,4.25,181.1,1.7,35.9,7.2,1230.2,246,195.2,28.9,160.9,7.1,29.1,1.9,12.3,41.4,665.1,1168.5,1.1,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.8,139.7,0,0,0,0,0.2,0.7,-0.6,0,3.34,0,0.04,0,0,0.1,0.2,174.7,3.32,0,NA
"210",209," eco1",0,1,-9.6,1886.6,2706,47.4,9.5,11,30.4,4.03,181.1,1.5,39.1,7.8,1232.9,246.6,197.7,29.4,160.8,7.2,29.1,1.9,12.4,41.3,664.3,1168.6,1.2,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.8,139.8,0,0,0,0,0.2,0.6,-0.5,0,3.46,0.01,0.18,0,0,0.4,0.2,174.5,3.37,0,NA
"211",210," eco1",0,1,5.4,1886.3,2691,35.5,7.1,12.1,30.4,4.16,181.2,1.5,37.6,7.5,1227.4,245.5,199.6,29.8,161.4,7.5,29.1,2,12.6,41.3,663.6,1168.8,1.2,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.5,24.8,139.8,0,0,0,0,0.2,0.6,-0.5,0,3.38,0,0.05,0,0,0.3,0.2,174.6,3.26,0,NA
"212",211," eco1",0,1,14.7,1885.9,2669,31,6.2,11.2,30.1,4.24,181.1,1.6,35.7,7.1,1219,243.8,198.9,29.6,160.8,7.2,29,1.9,12.6,41.3,663,1169,1.1,0.2,2.2,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.5,24.8,139.8,0,0,0,0,0.2,0.7,-0.5,0,3.38,0,0.03,0,0,0.2,0.2,174.7,3.36,0,NA
"213",212," eco1",0,1,-3.8,1885.5,2680,46.7,9.3,11.3,30.2,4.13,181.1,1.6,38.4,7.7,1221.5,244.3,198,29.5,160.2,7,28.9,1.8,12.6,41.3,662.4,1169.1,1.2,0.2,2.2,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.5,24.8,139.9,0,0,0,0,0.2,0.7,-0.5,0,3.4,0,0.04,0,0,0.4,0.2,174.6,3.36,0,NA
"214",213," eco1",0,1,32.9,1884.5,2637,20.8,4.2,11.4,29.8,4.38,181.1,1.8,33.2,6.6,1206.2,241.2,193.7,28.6,158.8,6.6,28.7,1.7,12.3,41.2,661.6,1169.3,1,0.2,2.2,2.2,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.7,139.9,0,0,0,0,0.2,0.8,-0.6,0,3.39,0,0.04,0,0,0.1,0.2,174.8,3.38,0,NA
"215",214," eco1",0,1,-13.9,1883.5,2662,52.6,10.5,10.6,30,4.15,181.1,1.5,38.4,7.7,1213,242.6,194.6,28.8,158.2,6.7,28.6,1.7,12.3,41.1,660.7,1169.5,1.2,0.2,2.2,2.2,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.5,24.7,139.9,0,0,0,0,0.2,0.7,-0.5,0,3.42,0,0.04,0,0,0.5,0.2,174.6,3.43,0,NA
"216",215," eco1",0,1,-37.7,1883,2722,72.8,14.6,13.8,30.8,3.96,181.3,1.6,46.4,9.3,1233.2,246.6,196,29.1,159.6,7.5,28.8,2,12.4,41.1,659.8,1169.7,1.4,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.7,140,0,0,0,0,0.2,0.7,-0.5,0,3.38,0,0,0,0,0.7,0.2,174.5,3.14,0,NA
"217",216," eco1",0,1,10.2,1882.7,2700,35,7,14.7,30.5,4.24,181.5,1.6,42.2,8.4,1227.2,245.4,195.8,29.1,161.3,8,29,2.1,12.6,41.1,659.1,1169.9,1.3,0.2,2.3,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.5,24.7,140,0,0,0,0,0.2,0.7,-0.5,0,3.42,0.01,0.05,0,0,0.2,0.3,174.8,3.21,0,NA
"218",217," eco1",0,1,18.7,1882.1,2673,30.1,6,12.8,30.2,4.38,181.4,1.7,38.4,7.7,1218.1,243.6,193.9,28.7,161.2,7.7,29,2,12.5,41.1,658.4,1170,1.2,0.2,2.2,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.5,24.7,140,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0,0,0,0.2,0.2,174.9,3.42,0,NA
"219",218," eco1",0,1,14.7,1881.3,2652,31.4,6.3,11.4,29.9,4.38,181.3,1.7,36.4,7.3,1210.1,242,193.3,28.6,160.6,7.3,28.9,1.9,12.4,41,657.7,1170.2,1.1,0.2,2.2,2.2,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.4,24.7,140,0,0,0,0,0.2,0.7,-0.5,0,3.42,0,0.05,0,0,0.2,0.2,174.9,3.49,0,NA
"220",219," eco1",0,1,-9.9,1880.8,2669,50.2,10,11.9,30.2,4.23,181.3,1.6,39.5,7.9,1215.1,243,193.8,28.7,160.6,7.3,28.8,1.9,12.4,41,657,1170.4,1.2,0.2,2.2,2.3,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.4,24.6,140.1,0,0,0,0,0.2,0.7,-0.5,0,3.38,0,0,0,0,0.5,0.2,174.8,3.39,0,NA
"221",220," eco1",0,1,29,1880,2625,21.1,4.2,11.8,29.7,4.39,181.2,1.7,34.1,6.8,1200.1,240,191.8,28.3,159.9,7.1,28.7,1.8,12.3,40.9,656.2,1170.6,1.1,0.2,2.2,2.2,0.4,0.3,0.8,0.2,0.1,0.1,0.2,4.4,24.6,140.1,0,0,0,0,0.2,0.7,-0.6,0,3.4,0.01,0.09,0,0,0.1,0.2,174.9,3.41,0,NA
"222",221," eco1",0,1,1.7,1878.8,2633,43.3,8.7,10.2,29.6,4.2,181,1.7,36.9,7.4,1200.8,240.2,190,28,158.2,6.5,28.5,1.7,12.1,40.8,655.2,1170.8,1.1,0.2,2.2,2.2,0.4,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.6,140.1,0,0,0,0,0.2,0.7,-0.6,0,3.43,0.01,0.09,0,0,0.4,0.2,174.7,3.48,0,NA
"223",222," eco1",0,1,4.5,1877.5,2634,41.2,8.2,11,29.6,4.11,181,1.7,38.3,7.7,1200.1,240,188,27.7,157,6.3,28.3,1.6,11.9,40.6,654,1171,1.2,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.6,140.2,0,0,0,0,0.2,0.7,-0.6,0,3.37,0,0.08,0,0,0.4,0.2,174.6,3.36,0,NA
"224",223," eco1",0,1,-6.9,1876,2655,52.5,10.5,12.6,30,4.11,181.1,1.8,41.5,8.3,1206.8,241.4,185.3,27.2,156.5,6.5,28.2,1.7,11.7,40.5,652.6,1171.1,1.3,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.5,140.2,0,0,0,0,0.2,0.8,-0.6,0,3.4,0,0,0,0,0.5,0.2,174.6,3.27,0,NA
"225",224," eco1",0,1,25.4,1874.5,2615,22.5,4.5,12.1,29.5,4.38,181.1,1.7,36.1,7.2,1193.1,238.6,184.4,27.1,156.2,6.7,28.2,1.7,11.7,40.4,651.1,1171.3,1.1,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.5,140.2,0,0,0,0,0.2,0.7,-0.6,0,3.38,0,0,0,0,0.1,0.2,174.8,3.36,0,NA
"226",225," eco1",0,1,-9.2,1873.4,2630,49.3,9.9,12.1,29.8,4.23,181.1,1.6,38.7,7.7,1197.8,239.6,185.2,27.3,156.4,6.9,28.2,1.8,11.8,40.3,649.8,1171.5,1.2,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.5,140.3,0,0,0,0,0.2,0.7,-0.5,0,3.44,0.01,0.09,0,0,0.4,0.2,174.7,3.38,0,NA
"227",226," eco1",0,1,14.7,1872.1,2608,30.7,6.1,11.7,29.5,4.27,181,1.6,36.3,7.3,1189.8,238,184.9,27.3,156,6.9,28.1,1.8,11.8,40.2,648.5,1171.7,1.1,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.4,140.3,0,0,0,0,0.2,0.7,-0.5,0,3.4,0.01,0.09,0,0,0.2,0.2,174.7,3.4,0,NA
"228",227," eco1",0,1,-25.3,1870.8,2657,65.7,13.1,12.8,30.1,4.06,181.1,1.7,43.2,8.6,1205.8,241.2,184,27.1,156.1,7,28.1,1.8,11.7,40.1,647.1,1171.9,1.3,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.4,140.3,0,0,0,0,0.2,0.7,-0.6,0,3.35,0,0,0,0,0.7,0.2,174.5,3.26,0,NA
"229",228," eco1",0,1,30.5,1869.4,2611,20.8,4.2,12.8,29.5,4.38,181.1,1.8,36.7,7.3,1190.8,238.2,181.6,26.7,155.8,6.9,28,1.8,11.7,40.1,645.7,1172.1,1.1,0.2,2.2,2.2,0.3,0.2,0.8,0.2,0.1,0.1,0.1,4.4,24.4,140.3,0,0,0,0,0.2,0.8,-0.6,0,3.39,0,0.04,0,0,0.1,0.2,174.8,3.35,0,NA
"230",229," eco1",0,1,12.8,1868.3,2588,30,6,11.6,29.4,4.46,181,1.6,34,6.8,1182.4,236.5,182.9,27,155.8,7,28,1.8,11.8,40,644.3,1172.2,1.1,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.4,24.3,140.4,0,0,0,0,0.2,0.7,-0.5,0,3.39,0,0,0,0,0.2,0.2,174.9,3.45,0,NA
"231",230," eco1",0,1,11.5,1867,2571,31.4,6.3,10.2,29.1,4.37,180.9,1.6,33.3,6.7,1175.2,235,183.6,27.2,154.7,6.7,27.8,1.7,11.7,39.9,643,1172.4,1,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.3,24.3,140.4,0,0,0,0,0.2,0.7,-0.5,0,3.38,0,0.03,0,0,0.2,0.2,174.8,3.52,0,NA
"232",231," eco1",0,1,1.6,1865.6,2577,41.9,8.4,9.9,29,4.28,180.8,1.7,35.9,7.2,1175.5,235.1,182.5,27,153.1,6.2,27.6,1.6,11.6,39.8,641.6,1172.6,1.1,0.2,2.2,2.2,0.3,0.3,0.8,0.2,0.1,0.1,0.1,4.3,24.3,140.4,0,0,0,0,0.2,0.7,-0.5,0,3.42,0,0,0,0,0.4,0.2,174.6,3.48,0,NA
"233",232," eco1",0,1,-42.7,1863.9,2661,81.8,16.4,12.6,29.9,3.83,180.9,1.8,47.9,9.6,1202.9,240.6,180.2,26.6,152.8,6.5,27.5,1.7,11.4,39.6,640.1,1172.8,1.5,0.2,2.2,2.2,0.3,0.2,0.8,0.2,0.1,0.1,0.1,4.3,24.2,140.5,0,0,0,0,0.2,0.8,-0.6,0,3.37,0.01,0.04,0,0,0.9,0.2,174.1,3.25,0,NA
